Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
99,Mike Gminski\gminsmi01,C,28,PHI,47,47,37.6,6.2,13.9,0.445,0,0,,6.2,13.9,0.445,0.445,4.5,4.8,0.938,3.5,7,10.5,1.8,0.8,1.8,2,2.1,16.9
100,Lancaster Gordon\gordola01,SG,25,LAC,8,0,8.1,1.4,3.9,0.355,0,0,,1.4,3.9,0.355,0.355,0.8,0.8,1,0.3,0.3,0.5,0.9,0.1,0.3,0.5,1,3.5
101,Horace Grant\grantho01,PF,22,CHI,81,6,22.6,3.1,6.3,0.501,0,0,0,3.1,6.2,0.503,0.501,1.4,2.2,0.626,1.9,3.6,5.5,1.1,0.6,0.7,1.1,2.7,7.7
102,Stuart Gray\grayst01,C,24,IND,74,0,10.9,1.2,2.6,0.466,0,0,0,1.2,2.6,0.469,0.466,0.6,1,0.603,0.9,2.4,3.4,0.6,0.1,0.4,0.7,2.1,3
103,A.C. Green\greenac01,PF,24,LAL,82,64,32.1,3.9,7.8,0.503,0,0,0,3.9,7.8,0.505,0.503,3.6,4.6,0.773,3,5.7,8.7,1.1,1.1,0.5,1.5,2.5,11.4
104,Rickey Green\greenri01,PG,33,UTA,81,3,13.8,1.9,4.6,0.424,0,0.2,0.211,1.9,4.3,0.436,0.43,0.9,1,0.904,0.2,0.8,1,3.7,0.7,0,1.2,1,4.9
105,Sidney Green\greensi02,PF,27,NYK,82,65,25,3.1,7.1,0.441,0,0,0,3.1,7.1,0.443,0.441,1.5,2.3,0.663,2.7,5.1,7.8,1.1,0.8,0.4,1.8,3.9,7.8
106,Dave Greenwood\greenda01,PF,30,SAS,45,40,27.5,3.4,7.3,0.46,0,0,0,3.4,7.2,0.463,0.46,1.8,2.5,0.748,2,4.6,6.7,2.2,0.7,0.5,1.6,3,8.6
107,Claude Gregory\gregocl01,PF,29,LAC,23,2,13.6,2.7,5.8,0.455,0,0,0,2.7,5.8,0.459,0.455,0.5,1.6,0.333,1.6,2.5,4.1,0.7,0.4,0.6,1,1.6,5.8
108,Darrell Griffith\griffda01,SG,29,UTA,52,11,20.2,4.8,11.3,0.429,0.5,2,0.275,4.3,9.3,0.462,0.453,1.1,1.8,0.641,0.7,1.8,2.4,1.8,1,0.1,1.3,2,11.3
109,Pétur Guðmundsson\gudmupe01,C,29,SAS,69,9,14.7,2,4.1,0.496,0,0,0,2,4,0.498,0.496,1.7,2.1,0.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,2.9,5.7
110,Bob Hansen\hansebo01,SG,27,UTA,81,51,22.2,3.9,7.5,0.517,0.4,1.2,0.33,3.5,6.3,0.553,0.543,1.4,1.9,0.743,0.8,1.5,2.3,2.2,0.8,0.1,1.1,2.4,9.6
111,Bill Hanzlik\hanzlbi01,SF,30,DEN,77,0,17.3,1.4,3.7,0.38,0,0.2,0.188,1.4,3.5,0.391,0.385,1.7,2.1,0.791,0.5,1.7,2.2,2.2,0.8,0.2,1.2,2.4,4.5
112,Derek Harper\harpede01,PG,26,DAL,82,82,37,6.5,14.2,0.459,0.7,2.3,0.313,5.8,11.9,0.488,0.485,3.2,4.2,0.759,0.9,2.1,3,7.7,2,0.4,2.3,2,17
113,Ron Harper\harpero01,SG,24,CLE,57,52,32.1,6,12.8,0.464,0.1,0.4,0.15,5.9,12.5,0.473,0.467,3.4,4.9,0.705,1.1,2.8,3.9,4.9,2.1,0.9,2.8,2.8,15.4
114,Steve Harris\harrist01,SG,24,TOT,58,26,18.7,3.8,8.4,0.458,0,0.1,0,3.8,8.3,0.465,0.458,1.5,1.9,0.788,0.9,1.3,2.2,1.5,0.9,0.1,1,1.5,9.2
114,Steve Harris\harrist01,SG,24,HOU,14,10,14.2,2.4,6.1,0.395,0,0.1,0,2.4,6.1,0.4,0.395,1.1,1.1,0.938,0.9,0.6,1.5,1.2,0.6,0.1,0.4,1.1,5.9
114,Steve Harris\harrist01,SG,24,GSW,44,16,20.1,4.3,9.1,0.471,0,0.1,0,4.3,9,0.478,0.471,1.7,2.2,0.763,0.9,1.5,2.4,1.6,1,0.1,1.1,1.7,10.3
115,Scott Hastings\hastisc01,PF,27,ATL,55,0,7.3,0.7,1.5,0.488,0.1,0.2,0.417,0.6,1.3,0.5,0.518,0.5,0.5,0.926,0.5,1.3,1.8,0.3,0.1,0.2,0.3,1.2,2
116,Dave Henderson\hendeda01,SG,23,PHI,22,1,16,2.1,5.3,0.405,0,0,0,2.1,5.2,0.409,0.405,1.5,2.1,0.681,0.5,1.1,1.6,1.5,0.5,0.2,1.8,1.9,5.7
117,Gerald Henderson\hendege01,PG,32,TOT,75,5,20.1,2.6,6,0.428,0.9,2.2,0.423,1.7,3.9,0.431,0.504,1.8,2.3,0.812,0.4,1.1,1.4,3.1,0.9,0.1,1.8,2.5,7.9
117,Gerald Henderson\hendege01,PG,32,NYK,6,2,11.5,0.8,2.3,0.357,0.3,0.7,0.5,0.5,1.7,0.3,0.429,0.3,0.3,1,0.2,1.5,1.7,2.2,0.3,0,1.3,2.3,2.3
117,Gerald Henderson\hendege01,PG,32,PHI,69,3,20.8,2.7,6.4,0.431,1,2.3,0.421,1.8,4.1,0.436,0.507,2,2.4,0.81,0.4,1,1.4,3.2,1,0.1,1.8,2.5,8.4
118,Kevin Henderson\hendeke01,SG,23,TOT,17,2,11.2,1.2,3.1,0.396,0,0.1,0,1.2,3.1,0.404,0.396,0.9,1.5,0.577,0.5,0.7,1.2,1.4,0.5,0,1,1.5,3.4
118,Kevin Henderson\hendeke01,SG,23,GSW,12,2,14.2,1.6,4,0.396,0,0.1,0,1.6,3.9,0.404,0.396,0.8,1.2,0.714,0.5,0.9,1.4,1.8,0.7,0,1.3,2,4
118,Kevin Henderson\hendeke01,SG,23,CLE,5,0,4,0.4,1,0.4,0,0,,0.4,1,0.4,0.4,1,2.4,0.417,0.6,0.2,0.8,0.4,0,0,0.4,0.4,1.8
119,Conner Henry\henryco01,SG,24,TOT,39,2,11.1,1.6,3.8,0.413,0.5,1.2,0.444,1.1,2.7,0.4,0.48,1,1.2,0.83,0.3,0.9,1.3,1.7,0.3,0.1,1,0.9,4.7
119,Conner Henry\henryco01,SG,24,BOS,10,0,8.1,1.1,2.8,0.393,0.3,0.8,0.375,0.8,2,0.4,0.446,0.9,1,0.9,0.2,0.8,1,1.2,0.1,0.1,0.9,1.1,3.4
119,Conner Henry\henryco01,SG,24,MIL,14,2,10.4,0.9,2.9,0.317,0.1,0.4,0.333,0.8,2.5,0.314,0.341,0.3,0.5,0.571,0.4,1,1.4,2.1,0.3,0.1,1,0.8,2.3
119,Conner Henry\henryco01,SG,24,SAC,15,0,13.8,2.5,5.4,0.469,1,2.1,0.484,1.5,3.3,0.46,0.562,1.7,2,0.867,0.4,0.9,1.3,1.7,0.5,0.2,1.1,1,7.8
120,Rod Higgins\higgiro01,SF,28,GSW,68,67,32.2,5.6,10.7,0.526,0.3,0.6,0.487,5.3,10.1,0.528,0.539,4,4.7,0.848,1.4,2.9,4.3,2.8,1,0.5,1.6,2.8,15.5
121,Roy Hinson\hinsoro01,SF,26,TOT,77,57,33.7,5.9,12.1,0.487,0,0,0,5.9,12.1,0.488,0.487,3.5,4.6,0.775,2.1,4.6,6.7,1.3,0.9,1.8,2.2,3.6,15.3
121,Roy Hinson\hinsoro01,SF,26,PHI,29,10,29.1,4.2,9.4,0.452,0,0,0,4.2,9.3,0.454,0.452,3.1,4.3,0.718,1.8,4,5.8,0.9,0.8,2.3,2.2,3.1,11.6
121,Roy Hinson\hinsoro01,SF,26,NJN,48,47,36.4,6.9,13.7,0.502,0,0,0,6.9,13.7,0.502,0.502,3.8,4.7,0.806,2.2,5,7.3,1.5,0.9,1.5,2.2,3.9,17.6
122,Craig Hodges\hodgecr01,SG,27,TOT,66,0,21.9,3.7,7.9,0.463,1.3,2.7,0.491,2.4,5.3,0.448,0.545,0.9,1.1,0.831,0.3,0.9,1.2,2.3,0.7,0,1.2,1.8,9.5
122,Craig Hodges\hodgecr01,SG,27,MIL,43,0,22.9,3.6,8,0.449,1.3,2.7,0.466,2.3,5.3,0.441,0.529,0.7,0.9,0.821,0.3,0.8,1.1,2.5,0.7,0,1.1,1.9,9.2
122,Craig Hodges\hodgecr01,SG,27,PHO,23,0,20.1,3.8,7.7,0.489,1.3,2.5,0.544,2.4,5.3,0.463,0.576,1.2,1.4,0.844,0.3,1.1,1.4,1.9,0.7,0.1,1.2,1.7,10.1
123,Michael Holton\holtomi01,PG,26,POR,82,2,15.6,2,4.3,0.462,0,0.2,0.2,2,4.1,0.473,0.466,1.3,1.6,0.829,0.6,1.2,1.8,2.6,0.5,0.1,1,1.9,5.3
124,Dave Hoppen\hoppeda01,C,23,TOT,39,8,16.5,2.2,4.7,0.459,0,0,0,2.2,4.7,0.462,0.459,1.4,1.6,0.871,1.5,3,4.5,0.8,0.3,0.2,0.9,2.2,5.7
124,Dave Hoppen\hoppeda01,C,23,MIL,3,0,11.7,1.3,3.7,0.364,0,0,,1.3,3.7,0.364,0.364,1,1,1,1.3,1,2.3,0.7,0,0,0.7,1,3.7
124,Dave Hoppen\hoppeda01,C,23,GSW,36,8,16.9,2.2,4.8,0.465,0,0,0,2.2,4.8,0.468,0.465,1.4,1.6,0.864,1.5,3.1,4.6,0.8,0.4,0.2,1,2.3,5.9
125,Dennis Hopson\hopsode01,SG,22,NJN,61,19,22.4,3.6,9,0.404,0.2,0.7,0.267,3.4,8.3,0.417,0.415,2.1,2.9,0.74,1,1.3,2.3,1.9,0.9,0.4,2,2.4,9.6
126,Jeff Hornacek\hornaje01,SG,24,PHO,82,49,27.4,3.7,7.4,0.506,0.2,0.7,0.293,3.5,6.7,0.528,0.52,1.9,2.3,0.822,0.9,2.3,3.2,6.6,1.3,0.1,1.9,1.8,9.5
127,Phil Hubbard\hubbaph01,SF,31,CLE,78,59,20.9,3,6.2,0.489,0,0.1,0,3,6.2,0.494,0.489,2.3,3.1,0.749,1.5,2.1,3.6,1,0.6,0.1,1.5,2.1,8.4
128,Eddie Hughes\hugheed01,PG,27,UTA,11,0,3.8,0.5,1.2,0.385,0.1,0.5,0.167,0.4,0.6,0.571,0.423,0.5,0.5,1,0.3,0.1,0.4,0.7,0,0,0.5,0.5,1.5
129,Jay Humphries\humphja01,PG,25,TOT,68,33,26.6,4.2,7.9,0.528,0,0.3,0.167,4.1,7.6,0.54,0.531,1.6,2.3,0.732,0.7,1.8,2.6,5.8,1.2,0.1,1.9,2.6,10
129,Jay Humphries\humphja01,PG,25,PHO,50,33,31.1,5.3,9.7,0.545,0.1,0.3,0.188,5.2,9.4,0.558,0.549,2.1,2.8,0.741,0.9,2.1,3,7.1,1.2,0.1,2.2,3.1,12.7
129,Jay Humphries\humphja01,PG,25,MIL,18,0,14,1.1,3,0.37,0,0.1,0,1.1,2.9,0.385,0.37,0.5,0.8,0.643,0.3,1,1.3,2.3,1.1,0.1,1.1,1.3,2.7
130,Marc Iavaroni\iavarma01,PF,31,UTA,81,71,15.3,1.8,3.8,0.464,0,0,0,1.8,3.8,0.467,0.464,1,1.2,0.788,1.2,2.1,3.3,0.8,0.3,0.3,1,2,4.5
131,Mark Jackson\jacksma01,PG,22,NYK,82,80,39.6,5.3,12.4,0.432,0.4,1.5,0.254,5,10.8,0.458,0.448,2.5,3.2,0.774,1.5,3.4,4.8,10.6,2.5,0.1,3.1,3,13.6
132,Michael Jackson\jacksmi02,PG,23,SAC,58,0,13.1,1.1,2.9,0.374,0.1,0.4,0.24,1,2.5,0.397,0.392,0.4,0.6,0.719,0.3,0.7,1,3.1,0.3,0.1,1,1.4,2.7
133,Buck Johnson\johnsbu01,SF,24,HOU,70,2,12.6,2.2,4.3,0.52,0,0.1,0.125,2.2,4.1,0.531,0.522,1,1.3,0.736,1.1,1.3,2.4,0.7,0.4,0.4,0.8,1.8,5.4
134,Clemon Johnson\johnscl01,C,31,SEA,74,26,9.8,0.7,1.4,0.467,0,0,,0.7,1.4,0.467,0.467,0.3,0.4,0.688,0.9,1.5,2.4,0.2,0.2,0.3,0.4,1.4,1.6
135,Dennis Johnson*\johnsde01,PG,33,BOS,77,74,34.7,4.6,10.4,0.438,0.2,0.6,0.261,4.4,9.8,0.449,0.446,3.3,3.9,0.856,0.8,2.3,3.1,7.8,1.2,0.4,2.5,2.6,12.6
136,Eddie Johnson\johnsed03,SF,28,PHO,73,59,29.8,7.3,15.2,0.48,0.3,1.3,0.255,7,13.9,0.501,0.491,2.8,3.3,0.85,1.7,2.7,4.4,2.5,0.5,0.1,1.9,2.6,17.7
137,Frank Johnson\johnsfr01,PG,29,WSB,75,17,16.8,2.9,6.6,0.434,0,0.1,0.111,2.9,6.5,0.44,0.435,1.6,2,0.812,0.5,1.1,1.6,2.5,0.9,0.1,1.3,1.6,7.4
138,Kannard Johnson\johnska01,SF,22,CLE,4,0,3,0.3,0.8,0.333,0,0,,0.3,0.8,0.333,0.333,0,0,,0,0,0,0,0.3,0,0.5,0.3,0.5
139,Kevin Johnson\johnske02,PG,21,TOT,80,28,24,3.4,7.5,0.461,0.1,0.3,0.208,3.4,7.2,0.472,0.466,2.2,2.6,0.839,0.5,1.9,2.4,5.5,1.3,0.3,1.8,1.9,9.2
139,Kevin Johnson\johnske02,PG,21,CLE,52,3,20.1,2.8,6,0.46,0,0.2,0.222,2.7,5.8,0.467,0.463,1.8,2.2,0.821,0.2,1.2,1.4,3.7,1.2,0.3,1.6,1.8,7.3
139,Kevin Johnson\johnske02,PG,21,PHO,28,25,31.2,4.7,10.2,0.463,0.1,0.5,0.2,4.6,9.6,0.478,0.468,3,3.5,0.859,0.9,3.3,4.3,8.7,1.5,0.3,2.3,2.1,12.6
140,Magic Johnson*\johnsma02,PG,28,LAL,72,70,36.6,6.8,13.8,0.492,0.2,0.8,0.196,6.7,13.1,0.51,0.497,5.8,6.8,0.853,1.2,5,6.2,11.9,1.6,0.2,3.7,2,19.6
141,Steve Johnson\johnsst03,C,30,POR,43,33,24.4,6,11.3,0.529,0,0,0,6,11.3,0.53,0.529,3.4,5.8,0.586,2,3.7,5.6,1.3,0.4,0.7,2.8,3.5,15.4
142,Vinnie Johnson\johnsvi01,SG,31,DET,82,1,23.6,5.2,11.7,0.443,0.1,0.3,0.208,5.1,11.4,0.449,0.446,1.8,2.6,0.677,1.1,1.7,2.8,3.3,0.7,0.2,1.9,2,12.2
143,Caldwell Jones\jonesca01,C,37,POR,79,77,22.5,1.6,3.3,0.487,0,0.1,0,1.6,3.3,0.494,0.487,1,1.3,0.736,1.3,3.8,5.2,1,0.4,1.3,1,3.2,4.2
144,Charles Jones\jonesch01,PF,30,WSB,69,49,19,1,2.6,0.407,0,0,0,1,2.6,0.409,0.407,0.8,1.1,0.707,1.5,3.2,4.7,0.9,0.8,1.6,0.8,3.3,2.9
145,Charles Jones\jonesch02,PF,26,POR,37,0,5,0.4,1.1,0.4,0,0,0,0.4,1.1,0.41,0.4,0.5,0.9,0.576,0.3,0.5,0.8,0.2,0.1,0.2,0.3,0.8,1.4
146,Michael Jordan*\jordami01,SG,24,CHI,82,82,40.4,13,24.4,0.535,0.1,0.6,0.132,13,23.7,0.546,0.537,8.8,10.5,0.841,1.7,3.8,5.5,5.9,3.2,1.6,3.1,3.3,35
147,Jerome Kersey\kerseje01,SF,25,POR,79,75,36.6,7.7,15.5,0.499,0,0.2,0.2,7.7,15.3,0.502,0.5,3.7,5,0.735,2.7,5.6,8.3,3.1,1.6,0.8,2,3.8,19.2
148,Albert King\kingal01,SF,28,PHI,72,44,22.1,2.9,7.5,0.391,0.2,0.7,0.347,2.7,6.8,0.395,0.406,1.1,1.4,0.757,1,2,3,1.5,0.5,0.3,1.3,3,7.2
149,Bernard King*\kingbe01,SF,31,WSB,69,38,29.6,6.8,13.6,0.501,0,0.1,0.167,6.8,13.5,0.503,0.502,3.6,4.7,0.762,1.2,2.8,4.1,2.8,0.7,0.1,3.1,2.9,17.2
150,Greg Kite\kitegr01,C,26,TOT,53,19,20.1,1.7,3.9,0.449,0,0,0,1.7,3.8,0.451,0.449,0.8,1.5,0.506,1.6,3.4,5,0.9,0.4,1.1,1.4,2.9,4.2
150,Greg Kite\kitegr01,C,26,BOS,13,0,6.6,0.7,1.8,0.391,0,0,,0.7,1.8,0.391,0.391,0.1,0.5,0.167,0.8,1.1,1.8,0.2,0.2,0.6,0.7,1.2,1.5
150,Greg Kite\kitegr01,C,26,LAC,40,19,24.4,2.1,4.6,0.456,0,0,0,2.1,4.5,0.459,0.456,1,1.8,0.534,1.9,4.1,6,1.1,0.4,1.3,1.6,3.4,5.1
151,Joe Kleine\kleinjo01,C,26,SAC,82,60,24.4,4,8.4,0.472,0,0,,4,8.4,0.472,0.472,1.9,2.3,0.814,2.2,4.9,7.1,1.1,0.3,0.7,1.3,2.8,9.8
152,Bart Kofoed\kofoeba01,SG,23,UTA,36,0,6.3,0.5,1.3,0.375,0.1,0.2,0.286,0.4,1.1,0.39,0.396,0.2,0.4,0.615,0.1,0.3,0.4,0.6,0.2,0,0.5,1.2,1.3
153,Jon Koncak\koncajo01,C,24,ATL,49,22,21.9,2,4.1,0.483,0,0,0,2,4.1,0.488,0.483,1.7,2.8,0.61,2.1,4.7,6.8,0.4,0.7,1.1,1.1,3.3,5.7
154,Larry Krystkowiak\krystla01,PF,23,MIL,50,7,21,2.6,5.3,0.481,0,0.1,0,2.6,5.3,0.487,0.481,2.1,2.5,0.811,1.8,2.9,4.6,1,0.4,0.2,1.1,2.7,7.2
155,Bill Laimbeer\laimbbi01,C,30,DET,82,82,35.3,5.5,11.3,0.493,0.2,0.5,0.333,5.4,10.8,0.5,0.5,2.3,2.6,0.874,2,8.1,10.1,2.4,0.8,1,1.7,3.5,13.5
156,Jeff Lamp\lampje01,SF,28,LAL,3,0,2.3,0,0,,0,0,,0,0,,,0.7,0.7,1,0,0,0,0,0,0,0,0.3,0.7
157,Allen Leavell\leaveal01,SG,30,HOU,80,54,26.9,3.6,8.3,0.437,0.2,1.1,0.216,3.4,7.2,0.471,0.451,2.7,3.1,0.869,0.3,1.6,1.9,5.1,1.6,0.1,1.6,2,10.2
158,Fat Lever\leverfa01,SG,27,DEN,82,82,37.3,7.8,16.6,0.473,0.1,0.7,0.211,7.7,15.9,0.484,0.477,3,3.9,0.785,2.5,5.6,8.1,7.8,2.7,0.3,2.2,2.6,18.9
159,Cliff Levingston\levincl01,PF,27,ATL,82,32,26,3.8,6.9,0.557,0,0,0.5,3.8,6.9,0.557,0.558,2.3,3,0.772,2.8,3.4,6.1,0.9,0.6,1,1.1,3.5,10
160,Ralph Lewis\lewisra01,SG,24,DET,50,0,6.2,0.5,1.7,0.31,0,0,0,0.5,1.7,0.314,0.31,0.6,1,0.604,0.3,0.7,1,0.3,0.3,0.1,0.4,0.7,1.7
161,Reggie Lewis\lewisre01,SG,22,BOS,49,0,8.3,1.8,3.9,0.466,0,0.1,0,1.8,3.9,0.476,0.466,0.8,1.2,0.702,0.6,0.7,1.3,0.5,0.3,0.3,0.6,1.1,4.5
162,Alton Lister\listeal01,C,29,SEA,82,55,22.1,2.1,4.2,0.504,0,0,0.5,2.1,4.2,0.504,0.506,1.4,2.3,0.606,2.4,5.2,7.6,0.7,0.3,1.7,1.1,3.9,5.6
163,Brad Lohaus\lohaubr01,PF,23,BOS,70,4,10.3,1.7,3.5,0.496,0,0.2,0.231,1.7,3.3,0.511,0.502,0.7,0.9,0.806,0.7,1.3,2,0.7,0.3,0.6,0.8,1.8,4.2
164,John Long\longjo01,SG,31,IND,81,81,25,5.1,10.9,0.474,0.4,1,0.442,4.7,9.9,0.478,0.494,2,2.3,0.907,0.9,1.9,2.8,2.1,1,0.1,1.6,2,12.8
165,John Lucas\lucasjo01,PG,34,MIL,81,22,21.8,3.5,7.8,0.445,0.6,1.9,0.338,2.8,5.9,0.479,0.486,1.6,2,0.802,0.4,1.6,2,4.8,1.1,0,1.5,1.3,9.2
166,Maurice Lucas\lucasma01,PF,35,POR,73,0,16.3,2.3,5.1,0.45,0,0,0,2.3,5.1,0.454,0.45,1.5,2,0.736,1.4,2.9,4.3,1.3,0.5,0.1,1,2.6,6.1
167,Rick Mahorn\mahorri01,PF,29,DET,67,64,29.3,4.1,7.2,0.574,0,0,0.5,4.1,7.1,0.574,0.575,2.4,3.2,0.756,2.4,6.1,8.4,0.9,0.6,0.6,1.8,3.9,10.7
168,Jeff Malone\malonje01,SG,26,WSB,80,80,33.2,8.1,17,0.476,0.1,0.3,0.417,8,16.7,0.478,0.48,4.2,4.8,0.882,0.6,2,2.6,3,0.6,0.2,2.2,2.5,20.5
169,Karl Malone*\malonka01,PF,24,UTA,82,82,39,10.5,20.1,0.52,0,0.1,0,10.5,20.1,0.522,0.52,6.7,9.6,0.7,3.4,8.6,12,2.4,1.4,0.6,4,3.6,27.7
170,Moses Malone*\malonmo01,C,32,WSB,79,78,34.1,6.7,13.8,0.487,0,0.1,0.286,6.7,13.7,0.488,0.488,6.9,8.7,0.788,4.7,6.5,11.2,1.4,0.7,0.9,3.2,2,20.3
171,Pace Mannion\mannipa01,SF,27,MIL,35,1,13.6,1.4,3.4,0.407,0.1,0.3,0.167,1.3,3,0.434,0.415,0.7,1.1,0.676,0.5,1,1.5,1.6,0.4,0.2,0.7,1.5,3.5
172,Bill Martin\martibi01,SF,25,PHO,10,0,10.1,1.6,5.1,0.314,0,0.1,0,1.6,5,0.32,0.314,0.8,1.3,0.615,0.9,1.8,2.7,0.6,0.5,0,0.9,1.6,4
173,Maurice Martin\martima01,SF,23,DEN,26,0,5.2,0.9,2.3,0.377,0,0.2,0.25,0.8,2.2,0.386,0.385,0.4,0.8,0.476,0.5,0.4,0.9,0.5,0.2,0.1,0.4,0.8,2.2
174,Wes Matthews\matthwe01,PG,28,LAL,51,8,13.8,2.2,4.9,0.46,0.1,0.6,0.233,2.1,4.3,0.491,0.474,1.1,1.3,0.831,0.3,1,1.3,2.7,0.5,0.1,1.4,1.3,5.7
175,Cedric Maxwell\maxwece01,SF,32,HOU,71,0,11.9,1.1,2.4,0.468,0,0,0,1.1,2.4,0.473,0.468,1.5,2,0.769,1,1.5,2.5,0.8,0.3,0.2,0.8,1.1,3.8
176,Tim McCormick\mccorti01,C,25,TOT,70,55,30.2,5,9.3,0.537,0,0,0,5,9.2,0.539,0.537,2.1,3.1,0.674,2.1,4.6,6.7,1.7,0.5,0.3,1.6,3.3,12
176,Tim McCormick\mccorti01,C,25,PHI,23,17,26.1,3.1,6,0.514,0,0,,3.1,6,0.514,0.514,1.6,2.3,0.698,2.1,4.1,6.3,1.1,0.6,0.3,1.5,3.3,7.8
176,Tim McCormick\mccorti01,C,25,NJN,47,38,32.2,5.9,10.9,0.543,0,0,0,5.9,10.8,0.545,0.543,2.3,3.4,0.667,2.1,4.8,6.9,2,0.4,0.3,1.6,3.4,14.1
177,Rodney McCray\mccraro01,SF,26,HOU,81,80,33.2,4.4,9.2,0.481,0,0,0,4.4,9.2,0.484,0.481,3.6,4.5,0.785,2.9,4.9,7.8,3.3,0.7,0.6,1.8,2,12.4
178,Xavier McDaniel\mcdanxa01,SF,24,SEA,78,77,34.7,8.8,18,0.488,0.2,0.6,0.28,8.6,17.4,0.496,0.493,3.6,5,0.715,2.6,4,6.6,3.4,1.2,0.7,2.9,2.9,21.4
179,Ben McDonald\mcdonbe01,PF,25,GSW,81,41,25.2,3.2,6.8,0.467,0.1,0.4,0.257,3.1,6.4,0.482,0.476,1.1,1.4,0.784,1.6,2.5,4.1,1.7,0.5,0.1,1.1,3,7.6
180,Mike McGee\mcgeemi01,SF-SG,28,TOT,48,0,20.9,4.6,11,0.421,1.1,3.3,0.331,3.5,7.7,0.459,0.471,1.6,2.1,0.745,1.1,1.5,2.7,1.5,1.1,0.1,1.4,1.7,12
180,Mike McGee\mcgeemi01,SG,28,ATL,11,0,10.6,2,4.7,0.423,0.5,1.7,0.263,1.5,3,0.515,0.471,0.2,0.5,0.333,0.4,1.1,1.5,1.2,0.5,0,0.6,0.5,4.6
180,Mike McGee\mcgeemi01,SF,28,SAC,37,0,23.9,5.4,12.9,0.421,1.3,3.8,0.34,4.1,9.1,0.454,0.471,2,2.6,0.771,1.4,1.6,3,1.6,1.3,0.2,1.6,2,14.2
181,Kevin McHale*\mchalke01,PF,30,BOS,64,63,37.3,8.6,14.2,0.604,0,0,,8.6,14.2,0.604,0.604,5.4,6.8,0.797,2.5,5.9,8.4,2.7,0.4,1.4,2.2,2.8,22.6
182,Kevin McKenna\mckenke01,SG,29,NJN,31,2,12.7,1.4,3.5,0.394,0.5,1.6,0.32,0.9,1.9,0.458,0.468,0.8,0.8,0.96,0.1,0.9,1,1.3,0.5,0.1,0.6,1.8,4.1
183,Derrick McKey\mckeyde01,SF,21,SEA,82,4,20.8,3.1,6.3,0.491,0.1,0.4,0.367,3,6,0.499,0.502,2.1,2.7,0.772,1.4,2.6,4,1.3,0.9,0.8,1.3,2.9,8.5
184,Nate McMillan\mcmilna01,PG,23,SEA,82,82,29.9,2.9,6,0.474,0.1,0.3,0.375,2.8,5.8,0.479,0.483,1.8,2.5,0.707,1.4,2.7,4.1,8.6,2.1,0.6,2.3,2.9,7.6
185,Mark McNamara\mcnamma01,C,28,PHI,42,18,13.8,1.2,3.2,0.391,0,0,,1.2,3.2,0.391,0.391,1.1,1.6,0.727,1.6,2.2,3.7,0.4,0.1,0.3,0.6,1.6,3.6
186,Chris McNealy\mcneach01,PF,26,NYK,19,0,13.9,1.2,3.9,0.311,0,0,,1.2,3.9,0.311,0.311,1.1,1.6,0.677,1.3,2.1,3.4,1.2,0.8,0.1,0.9,2.6,3.5
187,Reggie Miller*\millere01,SG,22,IND,82,1,22.4,3.7,7.6,0.488,0.7,2.1,0.355,3,5.5,0.538,0.537,1.8,2.3,0.801,1.2,1.2,2.3,1.6,0.6,0.2,1.2,1.9,10
188,Dirk Minniefield\minnidi01,PG,27,TOT,72,6,14.9,1.5,3.1,0.489,0.1,0.2,0.25,1.4,2.8,0.507,0.498,0.6,0.8,0.745,0.4,0.9,1.3,3.2,0.8,0,1.3,1.8,3.6
188,Dirk Minniefield\minnidi01,PG,27,GSW,11,0,18.4,2.3,4.4,0.521,0.1,0.5,0.2,2.2,3.9,0.558,0.531,1.3,2.1,0.609,0.7,1.2,1.9,3.5,1.4,0,1.5,2.4,5.9
188,Dirk Minniefield\minnidi01,PG,27,BOS,61,6,14.2,1.4,2.8,0.48,0,0.2,0.273,1.3,2.7,0.494,0.488,0.4,0.5,0.844,0.4,0.9,1.2,3.1,0.7,0,1.3,1.8,3.2
189,Mike Mitchell\mitchmi01,SF,32,SAS,68,20,22.1,5.6,11.5,0.482,0,0.2,0.25,5.5,11.4,0.486,0.484,2.4,2.9,0.825,0.8,2.1,2.9,1,0.5,0.2,0.8,1.5,13.5
190,Paul Mokeski\mokespa01,C,31,MIL,60,0,14.1,1.7,3.5,0.476,0,0.1,0,1.7,3.4,0.485,0.476,0.9,1.2,0.708,1.2,2.5,3.7,0.4,0.5,0.5,0.8,3.2,4.2
191,Sidney Moncrief*\moncrsi01,SG,30,MIL,56,51,25.5,3.9,7.9,0.489,0.1,0.6,0.161,3.8,7.4,0.513,0.494,2.9,3.5,0.837,1,2.2,3.2,3.6,0.7,0.3,1.5,1.9,10.8
192,Andre Moore\moorean01,PF-SF,23,TOT,10,0,5,0.9,2.7,0.333,0,0,,0.9,2.7,0.333,0.333,0.6,0.8,0.75,0.6,0.8,1.4,0.6,0.2,0.1,0.4,0.6,2.4
