Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,Kenny Anderson\anderke01,PG,25,NJN,31,28,33.6,4.6,12.3,0.376,1.2,3.2,0.364,3.5,9.1,0.381,0.424,4.9,6.1,0.803,1.2,2.1,3.3,8,1.7,0.3,1.9,2.4,15.3
10,Kenny Anderson\anderke01,PG,25,CHH,38,36,34.3,5.4,11.9,0.454,1.5,4.1,0.357,3.9,7.8,0.505,0.515,2.9,3.9,0.727,0.7,2,2.7,8.6,1.6,0.2,2.3,2.8,15.2
11,Nick Anderson\anderni01,SG,28,ORL,77,77,35.3,5.2,11.7,0.442,2.2,5.6,0.391,3,6.2,0.489,0.535,2.2,3.1,0.692,1.2,4.2,5.4,3.6,1.6,0.6,1.8,1.8,14.7
12,Willie Anderson\anderwi01,SG,29,TOT,76,44,27.1,3.8,8.7,0.436,0.4,1.6,0.283,3.3,7.1,0.47,0.462,1.7,2.1,0.81,0.6,2.6,3.2,2.6,1,0.8,1.9,3,9.8
12,Willie Anderson\anderwi01,SG,29,TOR,49,42,31.9,4.7,10.8,0.44,0.6,1.9,0.305,4.1,8.8,0.47,0.468,2.3,2.7,0.856,0.7,3.1,3.8,3,1.2,1,2.4,3.5,12.4
12,Willie Anderson\anderwi01,SG,29,NYK,27,2,18.4,2.1,4.9,0.421,0.2,0.9,0.2,1.9,4,0.472,0.44,0.7,1.1,0.613,0.5,1.7,2.2,1.8,0.6,0.3,0.9,2.2,5
13,Greg Anthony\anthogr01,PG,28,VAN,69,68,30.4,4.7,11.3,0.415,1.3,3.9,0.332,3.4,7.4,0.459,0.472,3.3,4.3,0.771,0.4,2.1,2.5,6.9,1.7,0.2,2.3,2,14
14,B.J. Armstrong\armstbj01,PG,28,GSW,82,64,27.6,4.1,8.9,0.468,1.2,2.5,0.473,3,6.3,0.465,0.535,2.9,3.4,0.839,0.3,2,2.2,4.9,0.8,0.1,1.6,1.8,12.3
15,Darrell Armstrong\armstda01,PG,27,ORL,13,0,3.2,1.2,2.5,0.5,0.5,0.9,0.5,0.8,1.5,0.5,0.594,0.3,0.3,1,0,0.2,0.2,0.4,0.5,0,0.5,0.3,3.2
16,Vincent Askew\askewvi01,SG,29,SEA,69,2,25,3.1,6.3,0.493,0.4,1.2,0.337,2.7,5.1,0.531,0.526,1.8,2.3,0.764,0.9,2.2,3.2,2.4,0.7,0.2,1.4,2.6,8.4
17,Keith Askins\askinke01,SF,28,MIA,75,14,25.3,2.1,5.2,0.402,1.3,3.2,0.418,0.8,2.1,0.377,0.528,0.6,0.8,0.789,1.5,2.8,4.3,1.6,0.6,0.8,1.1,3.6,6.1
18,Stacey Augmon\augmost01,SF,27,ATL,77,49,29.8,4.7,9.6,0.491,0,0.1,0.25,4.7,9.5,0.492,0.491,3.3,4.1,0.792,1.8,2.2,3.9,1.8,1.4,0.4,1.8,2.4,12.7
19,Anthony Avent\aventan01,PF,26,VAN,71,32,22.3,2.5,6.6,0.384,0,0,,2.5,6.6,0.384,0.384,0.8,1.1,0.74,1.5,3.5,5,1,0.4,0.6,1.5,2.8,5.8
20,Vin Baker\bakervi01,PF,24,MIL,82,82,40.5,8.5,17.4,0.489,0.1,0.6,0.208,8.4,16.8,0.499,0.493,3.9,5.8,0.67,3.2,6.6,9.9,2.6,0.8,1.1,2.6,3.3,21.1
21,Steve Bardo\bardost01,SG,27,DET,9,0,13.7,1,2.6,0.391,0,0.4,0,1,2.1,0.474,0.391,0.4,0.7,0.667,0.2,2.2,2.4,1.7,0.4,0.1,0.6,1.9,2.4
22,Charles Barkley*\barklch01,PF,32,PHO,71,71,37.1,8.2,16.3,0.5,0.7,2.5,0.28,7.5,13.9,0.539,0.521,6.2,8,0.777,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2
23,Dana Barros\barroda01,PG,28,BOS,80,25,29.1,4.7,10.1,0.47,1.9,4.6,0.408,2.9,5.5,0.523,0.563,1.6,1.8,0.884,0.3,2.1,2.4,3.8,0.7,0,1.5,1.5,13
24,Brent Barry\barrybr01,SG,24,LAC,79,44,24,3.6,7.6,0.474,1.6,3.7,0.416,2,3.8,0.532,0.577,1.4,1.7,0.81,0.5,1.6,2.1,2.9,1.2,0.3,1.5,2.5,10.1
25,Jon Barry\barryjo01,SG,26,GSW,68,0,10.5,1.3,2.7,0.492,0.6,1.4,0.473,0.7,1.4,0.511,0.611,0.5,0.5,0.838,0.3,0.7,0.9,1.3,0.5,0.2,0.6,0.8,3.8
26,Corey Beck\beckco01,PG,24,CHH,5,0,6.6,0.4,1.6,0.25,0,0,,0.4,1.6,0.25,0.25,0.2,0.4,0.5,0.6,0.8,1.4,1,0.2,0,0.8,1.6,1
27,Benoit Benjamin\benjabe01,C,31,TOT,83,71,22.8,3.5,7.1,0.498,0,0,0,3.5,7.1,0.501,0.498,1.7,2.3,0.722,1.7,4.8,6.5,0.8,0.5,1,1.7,2.7,8.8
27,Benoit Benjamin\benjabe01,C,31,VAN,13,13,31.1,5.5,12.4,0.441,0,0,,5.5,12.4,0.441,0.441,3,4.3,0.696,2.4,5.5,7.9,1.2,0.8,1.2,2.6,3.1,13.9
27,Benoit Benjamin\benjabe01,C,31,MIL,70,58,21.3,3.2,6.1,0.52,0,0,0,3.2,6.1,0.523,0.52,1.4,2,0.732,1.6,4.7,6.2,0.7,0.5,1,1.6,2.6,7.8
28,Elmer Bennett\benneel01,PG,25,PHI,8,0,8.3,0.5,2.1,0.235,0,0,,0.5,2.1,0.235,0.235,0.4,0.5,0.75,0.1,0.5,0.6,1,0.1,0.1,0.9,0.8,1.4
29,Mario Bennett\bennema01,SF,22,PHO,19,14,12.1,1.5,3.4,0.453,0,0.1,0,1.5,3.3,0.46,0.453,1.4,2.2,0.643,1.1,1.5,2.6,0.3,0.6,0.6,0.6,2.4,4.5
30,David Benoit\benoida01,SF,27,UTA,81,63,24.2,3.1,7.2,0.439,0.8,2.4,0.333,2.4,4.8,0.491,0.494,1.1,1.4,0.777,1.1,3.6,4.7,1,0.5,0.6,0.9,2,8.2
31,Travis Best\besttr01,PG,23,IND,59,1,9.7,1.2,2.8,0.423,0.1,0.4,0.32,1,2.3,0.442,0.448,1.3,1.5,0.833,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7
32,Mookie Blaylock\blaylmo01,PG,28,ATL,81,81,35.7,5.6,13.9,0.405,2.9,7.7,0.371,2.8,6.2,0.448,0.508,1.6,2.1,0.747,1.4,2.7,4.1,5.9,2.6,0.2,2.3,1.9,15.7
33,Corie Blount\blounco01,PF,27,LAL,57,2,12.5,1.4,2.9,0.473,0,0,0,1.4,2.9,0.479,0.473,0.4,0.8,0.568,1.2,1.8,3,0.7,0.4,0.6,0.8,1.9,3.2
34,Muggsy Bogues\boguemu01,PG,31,CHH,6,0,12.8,1,2.7,0.375,0,0.2,0,1,2.5,0.4,0.375,0.3,0.3,1,1,0.2,1.2,3.2,0.3,0,1,0.7,2.3
35,Anthony Bonner\bonnean01,PF,27,ORL,4,0,10.8,1.3,3.8,0.333,0,0,,1.3,3.8,0.333,0.333,0.8,1.8,0.429,1.5,3.3,4.8,1,0.8,0,0.8,2.8,3.3
36,Melvin Booker\bookeme01,PG,23,HOU,11,0,11.9,1.5,4.5,0.32,0.3,1.7,0.158,1.2,2.8,0.419,0.35,0.8,1,0.818,0.1,0.7,0.8,1.9,0.5,0.1,1.1,1.6,4
37,Anthony Bowie\bowiean01,SG,32,ORL,74,4,14.6,1.7,3.7,0.471,0.2,0.4,0.387,1.6,3.3,0.481,0.493,0.5,0.6,0.87,0.5,1.1,1.7,1.4,0.5,0.1,0.7,1.5,4.2
38,Donnie Boyce\boycedo01,SG,22,ATL,8,0,5.1,1.1,2.9,0.391,0.5,1,0.5,0.6,1.9,0.333,0.478,0.3,0.5,0.5,0.6,0.6,1.3,0.4,0.4,0.1,0.8,0.3,3
39,Shawn Bradley\bradlsh01,C,23,TOT,79,68,29.5,4.9,11.1,0.443,0,0.1,0.25,4.9,11,0.444,0.444,2.1,3.1,0.687,2.8,5.3,8.1,0.8,0.6,3.6,2.3,3.6,11.9
39,Shawn Bradley\bradlsh01,C,23,PHI,12,11,27.8,3.6,8.1,0.443,0,0,,3.6,8.1,0.443,0.443,1.6,2.1,0.76,2.8,6,8.8,0.7,0.7,3.2,2.6,3.5,8.8
39,Shawn Bradley\bradlsh01,C,23,NJN,67,57,29.8,5.1,11.6,0.443,0,0.1,0.25,5.1,11.5,0.444,0.444,2.2,3.3,0.679,2.8,5.1,7.9,0.8,0.6,3.7,2.2,3.6,12.5
40,Marques Bragg\braggma01,PF,25,MIN,53,0,7,1,2.3,0.45,0,0,,1,2.3,0.45,0.45,0.4,0.8,0.561,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5
41,Terrell Brandon\brandte01,PG,25,CLE,75,75,34.3,6.8,14.6,0.465,1.2,3.1,0.387,5.6,11.5,0.487,0.507,4.5,5.1,0.887,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3
42,Tim Breaux\breauti01,SF,25,HOU,54,4,10.6,1.1,3,0.366,0.3,0.9,0.326,0.8,2.1,0.383,0.413,0.5,0.8,0.622,0.4,0.7,1.1,0.4,0.2,0.1,0.6,0.8,3
43,Frank Brickowski\brickfr01,C,36,SEA,63,8,15.7,2,4,0.488,0.5,1.3,0.405,1.4,2.7,0.526,0.552,1,1.4,0.709,0.4,2,2.4,0.9,0.4,0.1,1.2,2.9,5.4
44,Scott Brooks\brooksc01,PG,30,DAL,69,0,10.4,1.9,4.2,0.457,0.4,0.9,0.403,1.6,3.3,0.472,0.5,0.9,1,0.855,0.2,0.4,0.6,1.4,0.6,0,0.6,0.8,5.1
45,Chucky Brown\brownch01,PF,27,HOU,82,82,24.6,3.7,6.8,0.541,0,0.1,0.125,3.6,6.7,0.547,0.541,1.3,1.8,0.693,1.6,3.7,5.4,1.1,0.6,0.5,1.1,2,8.6
46,Dee Brown\brownde01,PG,27,BOS,65,23,24.5,3.8,9.5,0.399,1,3.4,0.309,2.7,6.1,0.449,0.455,2.1,2.4,0.854,0.6,1.5,2.1,2.2,1.2,0.2,1.1,1.8,10.7
47,Mike Brown\brownmi01,C,32,PHI,9,1,18,1,1.8,0.563,0,0,,1,1.8,0.563,0.563,0.9,1.9,0.471,1.6,2.6,4.1,0.3,0.3,0.2,0.7,2.7,2.9
48,P.J. Brown\brownpj01,C,26,NJN,81,81,36.3,4.4,9.9,0.444,0,0.2,0.2,4.3,9.7,0.448,0.445,2.5,3.3,0.77,2.7,4.3,6.9,2,1,1.2,1.6,3.1,11.3
49,Randy Brown\brownra02,PG,27,CHI,68,0,9.9,1.1,2.8,0.406,0,0.2,0.091,1.1,2.7,0.425,0.409,0.4,0.7,0.609,0.3,0.7,1,1.1,0.8,0.2,0.5,1.3,2.7
50,Mark Bryant\bryanma01,PF,30,HOU,71,9,22.4,3.4,6.3,0.543,0,0,0,3.4,6.3,0.545,0.543,1.8,2.5,0.718,1.8,3.1,4.9,0.7,0.4,0.3,1.2,3.3,8.6
51,Jud Buechler\buechju01,SF,27,CHI,74,0,10,1.5,3.3,0.463,0.5,1.2,0.444,1,2.1,0.474,0.545,0.2,0.3,0.636,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8
52,Matt Bullard\bullama01,PF,28,ATL,46,0,10,1.4,3.5,0.407,0.6,1.6,0.361,0.9,2,0.444,0.488,0.3,0.4,0.8,0.4,0.9,1.3,0.4,0.4,0.2,0.5,1.1,3.8
53,Scott Burrell\burresc01,SF,25,CHH,20,20,34.7,4.6,10.3,0.447,1.9,4.9,0.378,2.8,5.4,0.509,0.536,2.1,2.8,0.75,1.3,3.6,4.9,2.4,1.4,0.7,2.2,3.8,13.2
54,Junior Burrough\burroju01,PF,23,BOS,61,3,8.1,1,2.8,0.376,0,0,,1,2.8,0.376,0.376,1,1.5,0.656,0.7,1,1.8,0.2,0.2,0.2,0.7,1.2,3.1
55,Mitchell Butler\butlemi02,SG,25,WSB,61,3,14.1,1.4,3.8,0.384,0.2,1,0.217,1.2,2.8,0.444,0.413,0.8,1.4,0.578,0.5,1.5,1.9,1.1,0.7,0.2,1.1,1.7,3.9
56,Jason Caffey\caffeja01,PF,22,CHI,57,0,9.6,1.2,2.8,0.438,0,0,0,1.2,2.8,0.441,0.438,0.7,1.2,0.588,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1.6,3.2
57,Michael Cage\cagemi01,C,34,CLE,82,80,32.1,2.7,4.8,0.556,0,0,0,2.7,4.8,0.557,0.556,0.6,1.1,0.543,3.5,5.4,8.9,0.6,1.1,1,0.7,2.6,6
58,Adrian Caldwell\caldwad01,PF,29,IND,51,1,6.4,0.9,1.6,0.554,0,0,,0.9,1.6,0.554,0.554,0.4,0.7,0.5,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2
59,Elden Campbell\campbel01,PF,27,LAL,82,82,32.9,5.5,10.8,0.503,0,0.1,0,5.5,10.8,0.506,0.503,3,4.3,0.713,2,5.6,7.6,2.2,1.1,2.6,1.7,3.7,13.9
60,Antoine Carr\carran01,SF,34,UTA,80,0,19.2,2.9,6.4,0.457,0,0,0,2.9,6.3,0.46,0.457,1.4,1.8,0.792,0.9,1.6,2.5,0.9,0.4,0.8,1,3.2,7.3
61,Chris Carr\carrch01,SG,21,PHO,60,10,9.8,1.5,3.6,0.415,0.2,0.7,0.262,1.3,2.9,0.451,0.44,0.8,1,0.817,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4
62,Sam Cassell\cassesa01,PG,26,HOU,61,0,27.6,4.7,10.8,0.439,1.2,3.4,0.348,3.5,7.3,0.482,0.495,3.9,4.7,0.825,0.8,2.2,3.1,4.6,0.9,0.1,2.6,2.7,14.5
63,Duane Causwell\causwdu01,C,27,SAC,73,26,14.3,1.2,3,0.417,0,0,0,1.2,2.9,0.419,0.417,1,1.3,0.729,1.2,2.2,3.4,0.3,0.4,1.1,0.7,2.4,3.4
64,Cedric Ceballos\cebalce01,SF,26,LAL,78,71,33.7,8.2,15.4,0.53,0.7,2.4,0.277,7.5,13.1,0.576,0.552,4.2,5.2,0.804,2.8,4.1,6.9,1.5,1.2,0.3,2.1,1.8,21.2
65,Rex Chapman\chapmre01,SG,28,MIA,56,50,33.3,5.2,12.1,0.426,2.2,6,0.371,2.9,6.1,0.48,0.518,1.5,2,0.735,0.4,2.2,2.6,3,0.8,0.2,1.4,2.1,14
66,Calbert Cheaney\cheanca01,SF,24,WSB,70,70,33.2,6.1,12.9,0.471,0.7,2.2,0.338,5.3,10.7,0.498,0.499,2.2,3.1,0.706,1,2.5,3.4,2.2,1,0.3,1.8,2.9,15.1
67,Pete Chilcutt\chilcpe01,PF,27,HOU,74,0,8.8,1,2.4,0.408,0.5,1.3,0.378,0.5,1.1,0.444,0.511,0.2,0.4,0.654,0.7,1.4,2.1,0.4,0.3,0.2,0.3,0.9,2.7
68,Randolph Childress\childra01,PG,23,POR,28,0,8.9,0.9,2.8,0.316,0.5,1.7,0.277,0.4,1.1,0.375,0.399,0.8,1,0.815,0,0.6,0.7,1.1,0.3,0,1,0.8,3
69,Chris Childs\childch01,PG,28,NJN,78,54,30.9,4.2,10,0.416,1.2,3.3,0.367,2.9,6.7,0.441,0.478,3.3,3.9,0.852,0.7,2.5,3.1,7,1.4,0.1,2.9,3.2,12.8
70,Doug Christie\chrisdo01,SF,25,TOT,55,17,18.8,2.7,6.1,0.445,0.8,1.9,0.434,1.9,4.2,0.45,0.513,1.3,1.7,0.742,0.6,2.2,2.8,2.1,1.3,0.3,1.7,2.6,7.5
70,Doug Christie\chrisdo01,SF,25,NYK,23,0,9.5,1.5,3.2,0.479,0.4,0.8,0.526,1.1,2.3,0.463,0.548,0.6,1,0.591,0.3,1.1,1.5,1.1,0.5,0.1,0.8,1.8,4
70,Doug Christie\chrisdo01,SF,25,TOR,32,17,25.6,3.6,8.3,0.436,1.1,2.7,0.414,2.5,5.5,0.446,0.504,1.8,2.2,0.789,0.8,2.9,3.8,2.9,1.8,0.5,2.4,3.1,10.1
71,Robert Churchwell\churcro01,SG,23,GSW,4,0,5,0.8,2,0.375,0,0,,0.8,2,0.375,0.375,0,0,,0,0.8,0.8,0.3,0,0,0.5,0.3,1.5
72,Charles Claxton\claxtch01,C,25,BOS,3,0,2.3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0.7,0,0.7,0,0.7,0,0,0.3,0.3,1.3,0.7
73,John Coker\cokerjo01,C,24,PHO,5,0,2.2,0.8,1,0.8,0,0,,0.8,1,0.8,0.8,0,0,,0.4,0,0.4,0.2,0,0.2,0,0.2,1.6
74,Derrick Coleman\colemde01,PF,28,PHI,11,11,26.7,4.4,10.7,0.407,0.6,1.9,0.333,3.7,8.8,0.423,0.436,1.8,2.9,0.625,1.2,5.4,6.5,2.8,0.4,0.9,2.5,2.7,11.2
75,Bimbo Coles\colesbi01,PG,27,TOT,81,55,32.3,3.9,9.6,0.409,1.1,3.1,0.346,2.8,6.5,0.44,0.466,2.1,2.6,0.796,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11
75,Bimbo Coles\colesbi01,PG,27,MIA,52,52,36.2,4.4,10.8,0.413,1.2,3.3,0.366,3.2,7.4,0.434,0.47,2.7,3.3,0.803,0.7,3.1,3.9,5.7,1.2,0.2,2.4,3.4,12.8
75,Bimbo Coles\colesbi01,PG,27,GSW,29,3,25.3,3,7.5,0.399,0.9,2.8,0.305,2.1,4.7,0.456,0.456,1,1.3,0.763,0.4,1.7,2,4.3,1.1,0.2,1.7,2.7,7.9
76,Marty Conlon\conloma01,C,28,MIL,74,1,12.9,2.1,4.4,0.468,0.1,0.4,0.167,2,4,0.498,0.476,1.1,1.5,0.764,0.8,1.6,2.4,0.9,0.3,0.1,1.1,1.7,5.3
77,Anthony Cook\cookan01,PF,28,POR,11,0,5.5,0.6,1.5,0.438,0,0.2,0,0.6,1.3,0.5,0.438,0.1,0.4,0.25,0.5,0.6,1.1,0.2,0,0.1,0.1,0.7,1.4
78,Tyrone Corbin\corbity01,SF,33,TOT,71,2,18.1,2.2,4.9,0.442,0,0.3,0.167,2.1,4.7,0.456,0.446,1.4,1.7,0.833,1.1,2.3,3.4,1.2,0.9,0.3,0.9,2.1,5.8
78,Tyrone Corbin\corbity01,SF,33,SAC,49,2,19,2.4,5.3,0.452,0,0.2,0.083,2.4,5,0.47,0.454,1.6,1.9,0.837,1.1,2.5,3.7,1.2,1,0.3,1,2,6.4
78,Tyrone Corbin\corbity01,SF,33,MIA,22,0,16.1,1.7,4.2,0.413,0.1,0.3,0.333,1.6,3.9,0.419,0.424,1,1.3,0.821,1.2,1.8,3,1,0.7,0.1,0.8,2.3,4.6
79,Joe Courtney\courtjo01,PF,26,CLE,23,0,8.7,0.7,1.5,0.429,0,0,,0.7,1.5,0.429,0.429,0.3,0.8,0.444,1,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7
80,John Crotty\crottjo01,PG,26,CLE,58,4,10.6,0.9,2,0.447,0.1,0.5,0.296,0.7,1.5,0.494,0.482,1.1,1.2,0.861,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1,3
81,Terry Cummings\cummite01,PF,34,MIL,81,13,21.9,3.3,7.2,0.462,0,0.1,0.143,3.3,7.1,0.466,0.463,1.3,2,0.65,2,3.5,5.5,1.1,0.7,0.4,0.9,3.2,8
82,Dell Curry\curryde01,SG,31,CHH,82,29,28.9,5.4,11.9,0.453,2,5,0.404,3.4,6.9,0.488,0.537,1.8,2.1,0.854,0.8,2.4,3.2,2.1,1.3,0.3,1.6,2.1,14.5
83,Michael Curry\currymi01,SG-SF,27,TOT,46,1,17,1.6,3.5,0.453,0.4,1.2,0.377,1.2,2.3,0.491,0.516,1,1.3,0.726,0.6,1.3,1.8,0.6,0.5,0,0.5,2,4.6
83,Michael Curry\currymi01,SF,27,WSB,5,0,6.8,0.6,2,0.3,0,0.6,0,0.6,1.4,0.429,0.3,0.8,0.8,1,0.4,0.6,1,0.2,0.2,0,0.2,0.6,2
83,Michael Curry\currymi01,SG,27,DET,41,1,18.3,1.7,3.7,0.464,0.5,1.2,0.4,1.2,2.5,0.495,0.53,1,1.4,0.707,0.6,1.3,2,0.6,0.6,0,0.6,2.2,4.9
84,Rastko CvetkoviÄ‡\cvetkra01,C,25,DEN,14,0,3.4,0.4,1.1,0.313,0,0.1,0,0.4,1.1,0.333,0.313,0,0.3,0,0.3,0.5,0.8,0.2,0.1,0.1,0.2,0.8,0.7
85,Sasha DaniloviÄ‡\danilsa01,SG,25,MIA,19,18,28.5,4.4,9.7,0.451,1.8,4.1,0.436,2.6,5.6,0.462,0.543,2.9,3.8,0.764,0.6,1.8,2.4,2.5,0.8,0.2,1.9,2.6,13.4
86,Yinka Dare\dareyi01,C,23,NJN,58,23,10.8,1.1,2.5,0.438,0,0,,1.1,2.5,0.438,0.438,0.7,1.1,0.613,1,2.2,3.1,0,0.1,0.7,1.2,2,2.8
87,Antonio Davis\davisan01,PF,27,IND,82,14,25.5,2.9,5.9,0.49,0,0,0.5,2.9,5.9,0.49,0.491,3,4.2,0.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3,8.8
88,Dale Davis\davisda01,PF,26,IND,78,77,33.6,4.3,7.7,0.558,0,0,,4.3,7.7,0.558,0.558,1.7,3.7,0.467,3.2,5.9,9.1,1,0.7,1.4,1.5,3.1,10.3
89,Hubert Davis\davishu01,SG,25,NYK,74,14,24,3.7,7.6,0.486,1.7,3.6,0.476,2,4,0.495,0.598,1.5,1.7,0.868,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7
90,Mark Davis\davisma02,SF,22,MIN,57,0,10,1,2.6,0.369,0.1,0.2,0.308,0.9,2.4,0.375,0.383,1.3,2,0.638,1,1.2,2.2,0.8,0.7,0.4,1.2,1.6,3.3
91,Terry Davis\daviste01,PF,28,DAL,28,0,17.9,2,3.9,0.509,0,0,,2,3.9,0.509,0.509,1,1.7,0.574,1.5,2.6,4.2,0.8,0.4,0.1,0.9,2.4,4.9
92,Todd Day\dayto01,SG,26,TOT,79,12,22.9,3.8,10.3,0.366,1.3,3.8,0.331,2.5,6.5,0.386,0.427,2.8,3.6,0.78,0.9,1.9,2.8,1.4,1,0.6,1.4,2.8,11.7
92,Todd Day\dayto01,SG,26,MIL,8,0,21.4,2.8,8.9,0.31,0.6,3.1,0.2,2.1,5.8,0.37,0.345,3,3.3,0.923,1,1.8,2.8,0.6,0.5,0.4,1.4,3.4,9.1
92,Todd Day\dayto01,SG,26,BOS,71,12,23,3.9,10.5,0.371,1.3,3.9,0.343,2.6,6.6,0.388,0.435,2.8,3.7,0.766,0.9,2,2.8,1.4,1.1,0.7,1.4,2.8,12
93,Andrew DeClercq\declean01,C,22,GSW,22,1,9.2,1.1,2.3,0.48,0,0,0,1.1,2.2,0.49,0.48,0.5,0.9,0.579,0.8,1,1.8,0.4,0.3,0.2,0.2,1.4,2.7
94,Terry Dehere\deherte01,PG,24,LAC,82,10,24.6,3.8,8.4,0.459,1.7,3.9,0.44,2.1,4.5,0.476,0.56,3,4,0.755,0.5,1.2,1.7,4.3,0.7,0.2,2.3,2.9,12.4
95,Vinny Del Negro\delnevi01,SG,29,SAS,82,82,33.7,5.8,11.7,0.497,0.7,1.8,0.38,5.1,9.9,0.518,0.527,2.2,2.6,0.832,0.4,2.9,3.3,3.8,1,0.1,1.2,2,14.5
96,Bison Dele\delebi01,C,26,LAC,65,65,33.2,6.4,11.8,0.543,0,0.1,0.167,6.4,11.7,0.546,0.544,3,4.1,0.734,2.3,5.3,7.6,1.9,1.1,0.8,2.9,3.5,15.8
97,Dell Demps\dempsde01,SG,25,SAS,16,0,5.4,1.2,2.1,0.576,0.1,0.1,0.5,1.1,1.9,0.581,0.591,0.9,1.1,0.824,0.1,0.4,0.6,0.5,0.2,0.1,0.8,0.6,3.3
98,Vlade Divac*\divacvl01,C,27,LAL,79,79,31.3,5.2,10.2,0.513,0,0.2,0.167,5.2,10,0.521,0.515,2.4,3.7,0.641,2.5,6.1,8.6,3.3,1,1.7,2.5,3.5,12.9
99,Sherman Douglas\douglsh01,PG,29,TOT,79,66,29.6,4.4,8.7,0.504,0.5,1.4,0.364,3.9,7.3,0.53,0.533,2,2.8,0.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3
99,Sherman Douglas\douglsh01,PG,29,BOS,10,4,23.4,3.6,8.4,0.429,0.1,0.7,0.143,3.5,7.7,0.455,0.435,2.5,4,0.625,0.6,1.7,2.3,3.9,0.2,0,2.9,1.6,9.8
99,Sherman Douglas\douglsh01,PG,29,MIL,69,62,30.4,4.5,8.7,0.514,0.6,1.5,0.379,3.9,7.2,0.542,0.547,2,2.6,0.754,0.7,1.6,2.3,5.8,0.9,0.1,2.4,2.1,11.5
