Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
29,James Blackwell\blackja01,PG,26,TOT,13,0,6.2,0.6,1,0.615,0,0,,0.6,1,0.615,0.615,0.2,0.2,0.667,0.2,0.7,0.8,0.8,0.3,0,0.4,0.6,1.4
29,James Blackwell\blackja01,PG,26,CHH,4,0,4.8,0.5,0.8,0.667,0,0,,0.5,0.8,0.667,0.667,0,0,,0,0.8,0.8,1.3,0.3,0,0.5,0.3,1
29,James Blackwell\blackja01,PG,26,BOS,9,0,6.8,0.7,1.1,0.6,0,0,,0.7,1.1,0.6,0.6,0.2,0.3,0.667,0.2,0.7,0.9,0.7,0.3,0,0.3,0.8,1.6
30,Mookie Blaylock\blaylmo01,PG,27,ATL,80,80,38.4,6.4,15,0.425,2.5,6.9,0.359,3.9,8,0.482,0.508,2,2.7,0.729,1.5,3.5,4.9,7.7,2.5,0.3,3,2.1,17.2
31,Corie Blount\blounco01,PF,26,CHI,68,9,13.1,1.5,3.1,0.476,0,0,0,1.5,3.1,0.481,0.476,0.6,1,0.567,1.6,2,3.5,0.9,0.4,0.5,0.9,2.1,3.5
32,Muggsy Bogues\boguemu01,PG,30,CHH,78,78,33.7,4.5,9.4,0.477,0.1,0.4,0.2,4.4,9,0.489,0.481,2.1,2.3,0.889,0.7,2.6,3.3,8.7,1.3,0,1.7,1.9,11.1
33,Manute Bol\bolma01,C,32,GSW,5,2,16.2,1.2,2,0.6,0.6,1,0.6,0.6,1,0.6,0.75,0,0,,0.2,2.2,2.4,0,0,1.8,0.2,2,3
34,Walter Bond\bondwa01,SG,25,TOT,23,0,12.6,1.7,3.7,0.464,0.7,1.8,0.366,1,1.9,0.558,0.554,0.6,0.9,0.7,0.3,1,1.4,1,0.3,0.2,0.7,2,4.7
34,Walter Bond\bondwa01,SG,25,DET,5,0,10.2,0.6,2.4,0.25,0.2,0.8,0.25,0.4,1.6,0.25,0.292,0.6,0.8,0.75,0.2,0.8,1,1.4,0.2,0,0.6,2,2
34,Walter Bond\bondwa01,SG,25,UTA,18,0,13.3,2,4,0.5,0.8,2.1,0.378,1.2,1.9,0.629,0.597,0.6,0.9,0.688,0.4,1.1,1.5,0.9,0.3,0.2,0.8,2.1,5.4
35,Anthony Bonner\bonnean01,PF,26,NYK,58,23,19.4,1.5,3.3,0.456,0,0.1,0.2,1.5,3.2,0.463,0.459,0.8,1.2,0.657,1.9,2.6,4.5,1.4,0.8,0.4,1.4,2.7,3.8
36,Anthony Bowie\bowiean01,SG,31,ORL,77,4,16.4,2.3,4.8,0.48,0.2,0.5,0.3,2.1,4.3,0.502,0.496,0.8,0.9,0.836,0.7,1.1,1.8,2.1,0.6,0.3,1.1,1.8,5.5
37,Sam Bowie\bowiesa01,C,33,LAL,67,10,18.3,1.8,4,0.442,0,0.2,0.182,1.7,3.8,0.453,0.446,1,1.3,0.764,1.1,3.2,4.3,1.8,0.3,1.2,1.4,2.7,4.6
38,Shawn Bradley\bradlsh01,C,22,PHI,82,59,28.8,3.8,8.5,0.455,0,0,0,3.8,8.4,0.457,0.455,1.8,2.8,0.638,3,5.1,8,0.6,0.7,3.3,1.7,4.1,9.5
39,Terrell Brandon\brandte01,PG,24,CLE,67,41,29.3,5.1,11.4,0.448,0.7,1.8,0.397,4.4,9.6,0.457,0.479,2.4,2.8,0.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,1.8,13.3
40,Tim Breaux\breauti01,SF,24,HOU,42,2,8.1,1.1,2.9,0.372,0.1,0.6,0.24,0.9,2.3,0.406,0.397,0.8,1.2,0.653,0.4,0.4,0.8,0.4,0.3,0.1,0.4,0.6,3
41,Scott Brooks\brooksc01,PG,29,TOT,59,0,13.7,2.1,4.7,0.458,0.4,1.2,0.362,1.7,3.5,0.49,0.504,1.1,1.3,0.81,0.2,0.9,1.1,2,0.6,0.1,0.8,0.9,5.8
41,Scott Brooks\brooksc01,PG,29,HOU,28,0,6.6,1.3,2.3,0.538,0.3,0.6,0.471,1,1.7,0.563,0.6,0.6,0.8,0.857,0,0.4,0.5,0.8,0.3,0,0.5,0.5,3.4
41,Scott Brooks\brooksc01,PG,29,DAL,31,0,20.1,2.9,6.8,0.433,0.5,1.7,0.327,2.4,5.1,0.468,0.474,1.5,1.9,0.793,0.4,1.3,1.7,3,0.8,0.1,1.1,1.4,7.9
42,Chucky Brown\brownch01,SF,26,HOU,41,14,19.9,2.6,4.2,0.603,0,0.1,0.333,2.5,4.2,0.608,0.606,0.9,1.5,0.613,1.6,3,4.6,0.7,0.3,0.3,0.7,2.6,6.1
43,Dee Brown\brownde01,SG,26,BOS,79,69,35.3,5.5,12.4,0.447,1.6,4.1,0.385,3.9,8.2,0.478,0.512,3,3.5,0.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6
44,Mike Brown\brownmi01,C,31,MIN,27,0,7.9,0.4,1.5,0.25,0,0,0,0.4,1.4,0.256,0.25,0.6,1,0.556,0.3,1.3,1.7,0.4,0.3,0,0.6,1.3,1.3
45,P.J. Brown\brownpj01,C,25,NJN,80,63,30.8,3.2,7.1,0.446,0.1,0.3,0.167,3.1,6.8,0.458,0.449,1.7,2.6,0.671,2.2,3.9,6.1,1.7,0.9,1.7,1,3.3,8.1
46,Randy Brown\brownra02,PG,26,SAC,67,2,16.2,1.9,4.3,0.432,0.2,0.7,0.298,1.6,3.6,0.458,0.456,0.8,1.2,0.671,0.4,1.3,1.6,2,1.5,0.3,1.2,2.3,4.7
47,Mark Bryant\bryanma01,PF,29,POR,49,0,13.4,2.1,3.9,0.526,0,0,0.5,2,3.9,0.526,0.529,0.8,1.3,0.651,1.1,2.2,3.3,0.6,0.4,0.3,0.8,2.2,5
48,Jud Buechler\buechju01,SF,26,CHI,57,0,10.6,1.6,3.2,0.492,0.3,0.8,0.313,1.3,2.4,0.556,0.533,0.4,0.7,0.564,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8
49,Scott Burrell\burresc01,SF,24,CHH,65,62,31,4.3,9.1,0.467,1.5,3.6,0.409,2.8,5.5,0.506,0.548,1.5,2.2,0.694,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5
50,Willie Burton\burtowi01,SF,26,PHI,53,31,29.5,4.6,11.4,0.401,2,5.2,0.385,2.6,6.2,0.414,0.488,4.2,5,0.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3
51,Mitchell Butler\butlemi02,SG,24,WSB,76,5,20.4,2.8,6.7,0.421,0.6,1.9,0.326,2.2,4.8,0.458,0.467,1.6,2.4,0.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2,7.9
52,Michael Cage\cagemi01,C,33,CLE,82,21,24.9,2.2,4.1,0.521,0,0,0,2.2,4.1,0.524,0.521,0.6,1.1,0.602,2.5,4.4,6.9,0.7,0.7,0.8,0.7,1.8,5
53,Adrian Caldwell\caldwad01,PF,28,HOU,7,0,4.3,0.1,0.6,0.25,0,0,,0.1,0.6,0.25,0.25,0.4,0.9,0.5,0.1,1.3,1.4,0,0.1,0,0.1,0.9,0.7
54,Elden Campbell\campbel01,PF,26,LAL,73,59,28.4,4.9,10.8,0.459,0,0,0,4.9,10.7,0.459,0.459,2.6,4,0.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5
55,Tony Campbell\campbto01,SF,32,CLE,78,0,14.5,2.1,5,0.411,0.2,0.5,0.357,1.9,4.5,0.417,0.43,1.7,2,0.83,0.8,1.2,2,0.9,0.4,0.1,0.8,1.6,6
56,Antoine Carr\carran01,C,33,UTA,78,4,21.5,3.7,7,0.531,0,0.1,0.25,3.7,6.9,0.533,0.532,2.1,2.6,0.821,1,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6
57,Bill Cartwright\cartwbi01,C,37,SEA,29,19,14.8,0.9,2.4,0.391,0,0,,0.9,2.4,0.391,0.391,0.5,0.8,0.625,0.9,2.1,3,0.3,0.2,0.1,0.6,2.4,2.4
58,Sam Cassell\cassesa01,PG,25,HOU,82,1,23,3.1,7.2,0.427,0.8,2.3,0.33,2.3,4.9,0.473,0.48,2.6,3.1,0.843,0.5,2.1,2.6,4.9,1.1,0.2,2,2.5,9.5
59,Duane Causwell\causwdu01,C,26,SAC,58,24,14.1,1.3,2.5,0.517,0,0,0,1.3,2.5,0.521,0.517,1,1.7,0.582,1,2,3,0.3,0.2,1.4,0.6,2.5,3.6
60,Cedric Ceballos\cebalce01,SF,25,LAL,58,54,35,8.6,16.8,0.509,1,2.5,0.397,7.6,14.3,0.528,0.538,3.6,5,0.716,2.9,5.1,8,1.8,1,0.3,2.5,2.3,21.7
61,Tom Chambers\chambto01,PF,35,UTA,81,4,15.3,2.4,5.3,0.457,0,0.3,0.167,2.4,5,0.474,0.461,1.3,1.7,0.807,0.8,1.8,2.6,0.9,0.3,0.4,0.6,2.1,6.2
62,Rex Chapman\chapmre01,SG,27,WSB,45,29,32.6,5.6,14.2,0.397,1.9,6.1,0.314,3.7,8.1,0.46,0.465,3,3.5,0.862,0.5,2,2.5,2.8,1.5,0.3,1.4,1.9,16.2
63,Calbert Cheaney\cheanca01,SG,23,WSB,78,71,34,6.6,14.5,0.453,1.2,3.6,0.339,5.3,10.8,0.492,0.496,2.2,2.7,0.812,1.3,2.8,4.1,2.3,1,0.3,1.9,2.8,16.6
64,Pete Chilcutt\chilcpe01,PF,26,HOU,68,17,19.8,2.1,4.8,0.445,0.5,1.3,0.407,1.6,3.6,0.459,0.498,0.5,0.6,0.738,1.6,3.1,4.7,1,0.4,0.6,0.9,1.7,5.3
65,Chris Childs\childch01,PG,27,NJN,53,11,19.3,2,5.3,0.38,0.8,2.4,0.328,1.2,2.9,0.422,0.453,1,1.4,0.753,0.3,1,1.3,4.1,0.8,0.1,1.4,2.2,5.8
66,Doug Christie\chrisdo01,SG,24,NYK,12,0,6.6,0.4,1.8,0.227,0.1,0.6,0.143,0.3,1.3,0.267,0.25,0.3,0.4,0.8,0.3,0.8,1.1,0.7,0.2,0.1,1.1,1.5,1.3
67,Derrick Coleman\colemde01,PF,27,NJN,56,54,37.6,6.6,15.6,0.424,0.5,2.1,0.233,6.1,13.5,0.454,0.44,6.7,8.8,0.767,3,7.6,10.6,3.3,0.6,1.7,3.1,2.9,20.5
68,Bimbo Coles\colesbi01,PG,26,MIA,68,65,32.5,3.8,8.9,0.43,0.2,1.1,0.211,3.6,7.8,0.461,0.443,2.1,2.6,0.81,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10
69,Steve Colter\coltest01,PG,32,CLE,57,7,13.2,1.2,3,0.396,0.1,0.6,0.229,1,2.4,0.44,0.42,0.9,1.2,0.761,0.2,0.8,1,1.8,0.5,0.1,0.6,0.9,3.4
70,Marty Conlon\conloma01,C,27,MIL,82,3,25.2,4.2,7.9,0.532,0.1,0.4,0.276,4.1,7.5,0.544,0.538,1.5,2.4,0.613,2,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9
71,Lester Conner\connele01,SG,35,LAL,2,0,2.5,0,0,,0,0,,0,0,,,1,1,1,0,0,0,0,0.5,0,0,1.5,1
72,Tyrone Corbin\corbity01,SF,32,ATL,81,4,17.1,2.5,5.7,0.442,0.2,0.7,0.25,2.4,5,0.468,0.457,1,1.4,0.684,1.2,2,3.2,0.8,0.7,0.2,0.9,2,6.2
73,John Crotty\crottjo01,PG,25,UTA,80,0,12.7,1.2,2.9,0.403,0.1,0.5,0.306,1,2.4,0.421,0.426,1.2,1.5,0.81,0.3,0.9,1.2,2.6,0.5,0.1,0.9,1.3,3.7
74,Corey Crowder\crowdco01,SF,25,SAS,7,0,4.1,0.3,1.4,0.2,0,0.6,0,0.3,0.9,0.333,0.2,0.3,0.9,0.333,0.1,0.3,0.4,0.1,0.1,0,0.3,0.1,0.9
75,Terry Cummings\cummite01,PF,33,SAS,76,20,16.8,2.9,6.1,0.483,0,0,,2.9,6.1,0.483,0.483,0.9,1.6,0.585,1.8,3.2,5,0.8,0.5,0.3,1.3,2.5,6.8
76,Bill Curley\curlebi01,PF,22,DET,53,1,11.2,1.1,2.5,0.433,0,0,,1.1,2.5,0.433,0.433,0.5,0.7,0.75,1,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7
77,Dell Curry\curryde01,SG,30,CHH,69,0,24.9,5,11.3,0.441,2.2,5.2,0.427,2.7,6,0.453,0.54,1.4,1.6,0.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,2.1,13.6
78,Lloyd Daniels\daniell01,SG,27,TOT,30,14,20.1,2.7,7,0.383,0.9,3.3,0.26,1.8,3.6,0.495,0.445,0.7,0.9,0.815,1,1.1,2.1,1.3,0.7,0.3,1,1.6,6.9
78,Lloyd Daniels\daniell01,SG,27,PHI,5,0,12.6,1.8,5.4,0.333,0.6,2.8,0.214,1.2,2.6,0.462,0.389,0.4,0.4,1,0.4,1,1.4,0.8,0.4,0,1.6,1.6,4.6
78,Lloyd Daniels\daniell01,SG,27,LAL,25,14,21.6,2.8,7.3,0.39,0.9,3.4,0.267,1.9,3.8,0.5,0.453,0.8,1,0.8,1.1,1.2,2.2,1.4,0.8,0.4,0.9,1.6,7.4
79,Yinka Dare\dareyi01,C,22,NJN,1,0,3,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,1,2,0
80,Antonio Davis\davisan01,PF,26,IND,44,1,23.4,2.5,5.6,0.445,0,0,,2.5,5.6,0.445,0.445,2.7,4,0.672,2.4,4,6.4,0.6,0.4,0.7,1.5,3,7.6
81,Dale Davis\davisda01,PF,25,IND,74,70,31.7,4.4,7.8,0.563,0,0,0,4.4,7.8,0.563,0.563,1.9,3.5,0.533,3.5,5.9,9.4,0.8,1,1.6,1.7,3,10.6
82,Hubert Davis\davishu01,SG,24,NYK,82,4,20.7,3.6,7.5,0.48,1.6,3.5,0.455,2,4,0.502,0.586,1.2,1.5,0.808,0.4,1,1.3,1.8,0.4,0.1,1.1,1.8,10
83,Terry Davis\daviste01,PF,27,DAL,46,2,12.6,1.1,2.5,0.434,0,0,0,1.1,2.4,0.441,0.434,0.9,1.4,0.636,1.4,2,3.4,0.2,0.1,0.1,0.7,1.7,3
84,Johnny Dawkins\dawkijo01,PG,31,DET,50,9,23.4,2.5,5.4,0.463,0.5,1.5,0.342,2,3.9,0.508,0.509,1,1.1,0.909,0.6,1.7,2.3,4.1,1,0,1.7,1.5,6.5
85,Tony Dawson\dawsoto01,SF,27,BOS,2,0,6.5,1.5,4,0.375,0.5,1.5,0.333,1,2.5,0.4,0.438,0.5,0.5,1,0,1.5,1.5,0.5,0,0,1,2,4
86,Todd Day\dayto01,SG,25,MIL,82,81,33.1,5.4,12.8,0.424,2,5.1,0.39,3.4,7.7,0.447,0.502,3.1,4.2,0.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16
87,Terry Dehere\deherte01,PG,23,LAC,80,28,22.2,3.5,8.6,0.407,0.6,2,0.294,2.9,6.5,0.443,0.442,2.9,3.7,0.784,0.4,1.5,1.9,2.8,0.6,0.1,2,2.5,10.4
88,Vinny Del Negro\delnevi01,SG,28,SAS,75,71,31.5,5,10.2,0.486,0.9,2.2,0.407,4.1,8.1,0.507,0.529,1.7,2.2,0.79,0.4,2.2,2.6,3,0.8,0.2,0.7,2.4,12.5
89,Bison Dele\delebi01,C,25,DEN,63,10,20,3.1,5.3,0.589,0,0,,3.1,5.3,0.589,0.589,1.7,2.6,0.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9
90,Vlade Divac*\divacvl01,C,26,LAL,80,80,35.1,6.1,12,0.507,0.1,0.7,0.189,5.9,11.3,0.525,0.512,3.7,4.8,0.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16
91,James Donaldson\donalja01,C,37,UTA,43,40,14.3,1,1.7,0.595,0,0,,1,1.7,0.595,0.595,0.5,0.7,0.71,0.4,2,2.5,0.3,0.1,0.7,0.5,1.5,2.6
92,Sherman Douglas\douglsh01,PG,28,BOS,65,43,31.5,5.6,11.8,0.475,0.3,1.3,0.244,5.3,10.6,0.502,0.488,3.1,4.6,0.689,0.7,1.9,2.6,6.9,1.2,0,2.5,2.3,14.7
93,Greg Dreiling\dreilgr01,C,32,CLE,58,3,8.3,0.7,1.8,0.412,0,0,,0.7,1.8,0.412,0.412,0.4,0.7,0.634,0.6,1.4,2,0.4,0.1,0.4,0.4,1.9,1.9
94,Clyde Drexler*\drexlcl01,SG,32,TOT,76,75,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.824,2,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
94,Clyde Drexler*\drexlcl01,SG,32,POR,41,41,34.8,7.4,17.4,0.428,2.1,5.9,0.363,5.3,11.5,0.462,0.489,5,6,0.835,2,3.7,5.7,5.1,1.8,0.5,2.4,2.9,22
94,Clyde Drexler*\drexlcl01,SG,32,HOU,35,34,37.1,7.6,15,0.506,1.7,4.8,0.357,5.9,10.2,0.575,0.563,4.5,5.5,0.809,1.9,5.1,7,4.4,1.8,0.7,2.5,2.5,21.4
95,Kevin Duckworth\duckwke01,C,30,WSB,40,22,20.5,3,6.7,0.442,0.1,0.3,0.2,2.9,6.4,0.451,0.446,1.1,1.8,0.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1
96,Chris Dudley\dudlech02,C,29,POR,82,82,27.4,2.2,5.4,0.406,0,0,0,2.2,5.4,0.407,0.406,1,2.2,0.464,4,5.4,9.3,0.4,0.5,1.5,1,3.5,5.5
97,Joe Dumars*\dumarjo01,SG,31,DET,67,67,38,6.2,14.5,0.43,1.5,5,0.305,4.7,9.4,0.497,0.483,4.1,5.1,0.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
98,Richard Dumas\dumasri02,SF,25,PHO,15,1,11.1,2.5,4.9,0.507,0,0.1,0,2.5,4.8,0.514,0.507,0.5,1.1,0.5,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5
99,Tony Dumas\dumasto01,SG,22,DAL,58,0,10.6,1.7,4.3,0.384,0.4,1.3,0.301,1.3,3.1,0.418,0.428,0.9,1.3,0.649,0.6,0.5,1.1,1,0.2,0.1,0.9,1.3,4.6
100,Pat Durham\durhapa01,SF,27,MIN,59,2,14.4,2,4,0.494,0.1,0.4,0.192,1.9,3.6,0.531,0.504,1.1,1.6,0.656,0.6,1,1.6,0.9,0.6,0.5,0.8,1.9,5.1
101,Ledell Eackles\eacklle01,SG,28,MIA,54,6,16.6,2.6,6,0.439,0.3,0.8,0.439,2.3,5.3,0.439,0.466,1.7,2.3,0.722,0.6,1.1,1.8,1.3,0.4,0,1,1.6,7.3
102,Acie Earl\earlac01,C,24,BOS,30,3,6.9,0.9,2.3,0.382,0,0,,0.9,2.3,0.382,0.382,0.5,1,0.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2
103,Blue Edwards\edwarbl01,SF,29,TOT,67,7,16.6,2.7,5.9,0.461,0.3,1.1,0.293,2.4,4.7,0.5,0.489,1.1,1.3,0.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9
103,Blue Edwards\edwarbl01,SF,29,BOS,31,7,16.4,2.7,6.3,0.426,0.4,1.4,0.256,2.3,4.9,0.474,0.454,1.4,1.5,0.896,0.8,1.3,2.1,1.5,0.6,0.3,1.3,2.1,7.1
103,Blue Edwards\edwarbl01,SF,29,UTA,36,0,16.8,2.7,5.5,0.495,0.3,0.9,0.344,2.4,4.6,0.524,0.523,0.9,1.2,0.762,0.7,1.1,1.8,0.8,0.7,0.2,1.2,2.2,6.6
104,Doug Edwards\edwardo01,PF,24,ATL,38,0,5.6,0.6,1.3,0.458,0,0,0,0.6,1.2,0.468,0.458,0.6,0.8,0.719,0.5,0.8,1.3,0.3,0.1,0.1,0.6,0.8,1.8
105,James Edwards\edwarja01,C,39,POR,28,0,9.5,1.1,3,0.386,0,0,,1.1,3,0.386,0.386,0.4,0.6,0.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,1.6,2.7
106,Kevin Edwards\edwarke01,SG,29,NJN,14,14,33.3,4.9,11,0.448,1.3,3.2,0.4,3.6,7.8,0.468,0.506,2.9,3,0.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3,14
107,Craig Ehlo\ehlocr01,SG,33,ATL,49,0,23.8,3.9,8.6,0.453,1,2.7,0.381,2.9,5.9,0.486,0.513,0.9,1.4,0.62,1.1,1.9,3,2.3,0.9,0.1,1.5,1.8,9.7
