Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
103,Sidney Green\greensi02,PF,26,DET,80,69,22.4,3.2,6.8,0.472,0,0,0,3.2,6.8,0.474,0.472,1.5,2.2,0.672,2.5,5.7,8.2,0.8,0.5,0.6,1.6,2.5,7.9
104,Dave Greenwood\greenda01,PF,29,SAS,79,78,32.7,4.3,8.3,0.513,0,0.1,0.5,4.2,8.2,0.513,0.515,3.1,3.9,0.785,3.2,6.7,9.9,3,0.9,0.6,2,3.1,11.6
105,Darrell Griffith\griffda01,SG,28,UTA,76,10,24.3,6.1,13.7,0.446,0.9,2.6,0.335,5.2,11,0.473,0.478,2,2.8,0.703,1.1,1.9,3,1.7,1.3,0.4,1.8,2.2,15
106,Bob Hansen\hansebo01,SG,26,UTA,72,72,20.2,3.8,8.3,0.453,0.2,0.6,0.356,3.6,7.7,0.46,0.466,1.9,2.5,0.76,1.2,1.7,2.8,1.4,0.6,0.1,1.1,2,9.7
107,Bill Hanzlik\hanzlbi01,PF,29,DEN,73,10,27.3,4.2,10.2,0.412,0.3,1.1,0.275,3.9,9.1,0.428,0.426,4.3,5.5,0.786,1.1,2.4,3.5,3.8,1.2,0.4,1.8,3.4,13
108,Derek Harper\harpede01,PG,25,DAL,77,76,33.2,6.5,12.9,0.501,1,2.8,0.358,5.5,10.1,0.539,0.539,2.1,3,0.684,0.7,1.9,2.6,7.9,2.2,0.3,1.8,2.5,16
109,Ron Harper\harpero01,SG,23,CLE,82,82,37.4,9,19.7,0.455,0.2,1.1,0.213,8.7,18.5,0.47,0.461,4.7,6.9,0.684,2.1,2.7,4.8,4.8,2.5,1,4.2,3,22.9
110,Steve Harris\harrist01,SG,23,HOU,74,3,15.9,3.4,8.1,0.419,0,0.1,0,3.4,8,0.425,0.419,1.5,1.8,0.854,1,1.3,2.3,1.4,0.5,0.2,1,1.5,8.3
111,Scott Hastings\hastisc01,PF,26,ATL,40,0,6.4,0.6,1.7,0.338,0.1,0.3,0.167,0.5,1.4,0.375,0.353,0.6,0.7,0.793,0.4,1.4,1.8,0.3,0.3,0.2,0.3,0.9,1.8
112,Cedric Henderson\hendece01,PF,21,TOT,8,0,2,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0.4,0.4,1,0.4,0.6,1,0,0,0,0.5,0.3,1.4
112,Cedric Henderson\hendece01,PF,21,ATL,6,0,1.7,0.3,0.8,0.4,0,0,,0.3,0.8,0.4,0.4,0.2,0.2,1,0.3,0.2,0.5,0,0,0,0.2,0.2,0.8
112,Cedric Henderson\hendece01,PF,21,MIL,2,0,3,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,1,1,1,0.5,2,2.5,0,0,0,1.5,0.5,3
113,Gerald Henderson\hendege01,PG,31,TOT,74,59,27.6,4,9.1,0.442,0.3,1,0.247,3.8,8.1,0.467,0.456,2.6,3.1,0.826,0.7,1.7,2.4,6.4,1.4,0.1,2.3,2.8,10.9
113,Gerald Henderson\hendege01,PG,31,SEA,6,6,25.8,4.2,8.3,0.5,0,0.5,0,4.2,7.8,0.532,0.5,2.8,3,0.944,1,0.5,1.5,5.3,1,0,2.5,2.8,11.2
113,Gerald Henderson\hendege01,PG,31,NYK,68,53,27.8,4,9.2,0.438,0.3,1.1,0.257,3.7,8.1,0.462,0.453,2.5,3.1,0.816,0.6,1.8,2.4,6.5,1.4,0.2,2.3,2.8,10.9
114,Jerome Henderson\hendeje01,PF,27,MIL,6,0,6,0.7,2.2,0.308,0,0,,0.7,2.2,0.308,0.308,0.7,0.7,1,0.3,0.8,1.2,0,0.2,0.2,1,2,2
115,Kevin Henderson\hendeke01,PG,22,GSW,5,0,9,0.6,1.6,0.375,0,0,,0.6,1.6,0.375,0.375,0.4,0.4,1,0.2,0.4,0.6,2.2,0.2,0,0.8,1.8,1.6
116,Conner Henry\henryco01,SG,23,TOT,54,0,6,0.9,2.5,0.338,0.2,0.8,0.31,0.6,1.7,0.351,0.386,0.3,0.5,0.63,0.1,0.5,0.6,0.6,0.2,0,0.5,0.6,2.3
116,Conner Henry\henryco01,SG,23,HOU,18,0,5.1,0.4,1.8,0.242,0.1,0.6,0.091,0.4,1.2,0.318,0.258,0.4,0.6,0.7,0,0.4,0.4,0.4,0.2,0,0.5,0.4,1.3
116,Conner Henry\henryco01,SG,23,BOS,36,0,6.4,1.1,2.9,0.369,0.3,0.9,0.387,0.7,2,0.361,0.427,0.3,0.5,0.588,0.2,0.6,0.8,0.8,0.2,0,0.5,0.8,2.7
117,Rod Higgins\higgiro01,SF,27,GSW,73,28,20.5,2.9,5.6,0.519,0,0.2,0.176,2.9,5.4,0.534,0.523,2.7,3.3,0.833,1,2.3,3.2,1.3,0.5,0.3,1,2,8.6
118,Roy Hinson\hinsoro01,SF,25,PHI,76,58,32.8,5.2,10.8,0.478,0,0,0,5.2,10.8,0.478,0.478,3.6,4.7,0.758,2,4.4,6.4,0.8,0.6,2.1,2,3.7,13.9
119,Craig Hodges\hodgecr01,PG,26,MIL,78,43,27.5,4,8.7,0.462,1.1,2.9,0.373,2.9,5.8,0.507,0.524,1.7,1.9,0.891,0.6,1.2,1.8,3.1,1,0.1,1.6,2.4,10.8
120,Michael Holton\holtomi01,PG,25,POR,58,1,8.3,1.2,2.9,0.409,0.1,0.4,0.304,1.1,2.6,0.426,0.43,0.8,0.9,0.8,0.2,0.5,0.7,1.3,0.3,0,0.7,0.9,3.3
121,Jeff Hornacek\hornaje01,SG,23,PHO,80,3,19.5,2,4.4,0.454,0.2,0.5,0.279,1.8,3.8,0.479,0.471,1.2,1.5,0.777,0.5,1.8,2.3,4.5,0.9,0.1,1.9,1.6,5.3
122,Phil Hubbard\hubbaph01,SF,30,CLE,68,68,30.6,4.7,8.9,0.531,0,0.1,0,4.7,8.8,0.534,0.531,2.4,4,0.596,2.6,3.1,5.7,2,1,0.1,2.3,3.3,11.8
123,Jay Humphries\humphja01,PG,24,PHO,82,82,31.5,4.4,9.2,0.477,0.1,0.3,0.185,4.3,8.9,0.488,0.48,2.4,3.2,0.769,0.8,2.4,3.2,7.7,1.4,0.1,2.4,2.9,11.3
124,Geoff Huston\hustoge01,PG,29,LAC,19,8,22.5,2.9,6.4,0.455,0.1,0.1,0.5,2.8,6.3,0.454,0.459,0.9,1.8,0.529,0.3,0.6,0.9,5.3,0.7,0,2.4,1.5,6.8
125,Marc Iavaroni\iavarma01,PF,30,UTA,78,0,10.8,1.3,2.8,0.465,0,0.1,0,1.3,2.7,0.474,0.465,1,1.5,0.672,0.8,1.4,2.2,0.5,0.2,0.1,0.7,2,3.6
126,Myron Jackson\jacksmy01,PG,22,DAL,8,0,2.8,0.3,1.1,0.222,0,0,,0.3,1.1,0.222,0.222,0.9,1,0.875,0.1,0.3,0.4,0.8,0.1,0,0.6,0.1,1.4
127,Buck Johnson\johnsbu01,SF,23,HOU,60,3,8.7,1.6,3.4,0.468,0,0,0,1.6,3.3,0.47,0.468,0.7,1,0.69,0.6,0.8,1.5,0.7,0.3,0.3,0.6,1.4,3.8
128,Clemon Johnson\johnscl01,C,30,SEA,78,7,13.5,1.1,2.3,0.494,0,0,0,1.1,2.3,0.5,0.494,0.9,1.4,0.636,1.4,2.2,3.6,0.3,0.3,0.5,0.5,1.8,3.2
129,Dennis Johnson*\johnsde01,PG,32,BOS,79,78,37.1,5.4,12.1,0.444,0.1,0.8,0.113,5.3,11.3,0.467,0.448,2.6,3.2,0.833,0.6,2.7,3.3,7.5,1.1,0.5,2.2,2.5,13.4
130,Eddie Johnson\johnsed02,SG,31,SEA,24,0,21.2,3.5,7.8,0.457,0.2,0.6,0.333,3.3,7.1,0.468,0.47,1.8,2.3,0.764,0.5,1.5,1.9,4.8,0.5,0,1.7,1.5,9
131,Eddie Johnson\johnsed03,SF,27,SAC,81,30,30.3,7.5,16.2,0.463,0.5,1.5,0.314,7,14.7,0.478,0.477,3.3,4,0.829,1.8,2.6,4.4,3.1,0.5,0.2,2,2.7,18.7
132,Frank Johnson\johnsfr01,PG,28,WSB,18,10,22.2,3.3,7.1,0.461,0,0.1,0,3.3,7.1,0.465,0.461,1.9,2.7,0.714,0.6,1.1,1.7,3.2,1.2,0,1.7,1.7,8.5
133,Magic Johnson*\johnsma02,PG,27,LAL,80,80,36.3,8.5,16.4,0.522,0.1,0.5,0.205,8.4,15.9,0.532,0.525,6.7,7.9,0.848,1.5,4.8,6.3,12.2,1.7,0.5,3.8,2.1,23.9
134,Marques Johnson\johnsma01,SF,30,LAC,10,10,30.2,6.8,15.5,0.439,0,0.6,0,6.8,14.9,0.456,0.439,3,4.2,0.714,0.9,2.4,3.3,2.8,1.2,0.5,1.7,2.4,16.6
135,Steffond Johnson\johnsst02,PF,24,LAC,29,0,8.1,0.9,2.2,0.422,0,0.1,0,0.9,2.1,0.443,0.422,0.7,1.3,0.526,0.5,1,1.5,0.2,0.3,0.1,0.6,1.9,2.6
136,Steve Johnson\johnsst03,C,29,POR,79,74,29.7,6.3,11.3,0.556,0,0,,6.3,11.3,0.556,0.556,4.3,6.2,0.698,2.5,4.7,7.2,2,0.6,1,3.5,4.3,16.8
137,Vinnie Johnson\johnsvi01,SG,30,DET,78,8,27.8,6.8,14.8,0.462,0.1,0.2,0.286,6.8,14.6,0.464,0.464,2,2.6,0.786,1.6,1.7,3.3,3.8,1.2,0.2,1.7,2,15.7
138,Anthony Jones\jonesan01,SF-SG,24,TOT,65,4,13.2,2,5,0.413,0.1,0.3,0.35,1.9,4.6,0.417,0.424,0.8,1,0.769,0.6,1,1.6,1.1,0.6,0.3,0.8,1.2,5
138,Anthony Jones\jonesan01,SG,24,WSB,16,1,7.1,0.9,2.1,0.424,0,0.1,0,0.9,2,0.438,0.424,0.6,0.8,0.692,0.1,0.5,0.6,0.4,0.6,0.1,0.7,0.7,2.3
138,Anthony Jones\jonesan01,SF,24,SAS,49,3,15.2,2.4,5.9,0.412,0.1,0.4,0.368,2.3,5.5,0.415,0.424,0.8,1.1,0.788,0.8,1.1,1.9,1.3,0.7,0.4,0.8,1.4,5.8
139,Caldwell Jones\jonesca01,PF,36,POR,78,37,20.2,1.4,2.9,0.496,0,0,0,1.4,2.8,0.5,0.496,1.2,1.6,0.782,1.5,4.4,5.8,0.8,0.3,1,1.1,2.9,4.1
140,Charles Jones\jonesch01,PF,29,WSB,79,64,20.4,1.5,3.2,0.474,0,0,0,1.5,3.1,0.476,0.474,0.6,1,0.632,1.8,2.7,4.5,1,0.8,2.1,1,3.2,3.6
141,Michael Jordan*\jordami01,SG,23,CHI,82,82,40,13.4,27.8,0.482,0.1,0.8,0.182,13.2,27,0.491,0.484,10.2,11.9,0.857,2,3.2,5.2,4.6,2.9,1.5,3.3,2.9,37.1
142,Clark Kellogg\kellocl01,PF,25,IND,4,4,15,2,5.5,0.364,0.3,0.5,0.5,1.8,5,0.35,0.386,0.8,1,0.75,1.8,1,2.8,1.5,1.3,0,1,3,5
143,Tim Kempton\kemptti01,PF,23,LAC,66,6,14.2,1.5,3.1,0.471,0,0,0,1.5,3.1,0.473,0.471,1.4,2.1,0.693,1.1,1.9,2.9,0.8,0.6,0.2,0.7,2.5,4.4
144,Jerome Kersey\kerseje01,SF,24,POR,82,8,25.5,4.5,8.9,0.509,0,0.3,0.043,4.5,8.7,0.524,0.51,3.2,4.4,0.72,2.5,3.6,6,2.4,1.5,0.9,1.8,4,12.3
145,Albert King\kingal01,SF,27,NJN,61,15,21.2,4,9.4,0.426,0.2,0.5,0.406,3.8,8.9,0.427,0.437,1.3,1.6,0.81,1.3,2.2,3.5,1.7,0.6,0.5,1.7,2.9,9.5
146,Bernard King*\kingbe01,SF,30,NYK,6,4,35.7,8.7,17.5,0.495,0,0,,8.7,17.5,0.495,0.495,5.3,7.2,0.744,2.2,3.2,5.3,3.2,0.3,0,2.5,2.3,22.7
147,Curtis Kitchen\kitchcu01,PF,23,SEA,6,0,5.2,0.5,1,0.5,0,0.2,0,0.5,0.8,0.6,0.5,0.5,0.7,0.75,0.7,0.8,1.5,0.2,0.3,0.5,0,0.7,1.5
148,Greg Kite\kitegr01,C,25,BOS,74,1,10.1,0.6,1.5,0.427,0,0,0,0.6,1.5,0.431,0.427,0.4,1,0.382,0.8,1.5,2.3,0.4,0.2,0.6,0.5,2,1.7
149,Joe Kleine\kleinjo01,C,25,SAC,79,31,21,3.2,6.9,0.471,0,0,0,3.2,6.9,0.472,0.471,1.4,1.8,0.786,2.2,3.9,6.1,0.9,0.4,0.4,1.1,2.7,7.9
150,Jon Koncak\koncajo01,C,23,ATL,82,19,20.5,2.1,4.3,0.48,0,0,0,2.1,4.3,0.481,0.48,1.5,2.3,0.654,1.9,4.1,6,0.4,0.6,0.9,1.1,3.2,5.6
151,Larry Krystkowiak\krystla01,PF,22,SAS,68,2,14.8,2.5,5.5,0.456,0,0.2,0.083,2.5,5.3,0.468,0.457,1.6,2.2,0.743,1.1,2.4,3.5,1.3,0.3,0.2,1,2.1,6.6
152,Bill Laimbeer\laimbbi01,C,29,DET,82,82,34.8,6.2,12.3,0.501,0.1,0.3,0.286,6.1,12.1,0.506,0.504,3,3.3,0.894,3,8.7,11.6,1.8,0.9,0.8,1.5,3.5,15.4
153,Jim Lampley\lamplji01,C,26,PHI,1,0,16,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,1,4,5,0,1,0,1,0,3
154,Allen Leavell\leaveal01,PG,29,HOU,53,11,22.2,2.8,6.8,0.411,0.3,1.1,0.316,2.4,5.7,0.429,0.436,1.9,2.2,0.84,0.3,0.9,1.2,4.2,1,0.2,1.2,2.4,7.8
155,Keith Lee\leeke01,PF,24,CLE,67,1,13,2.5,5.6,0.455,0,0,0,2.5,5.6,0.456,0.455,1.1,1.5,0.713,1.4,2.4,3.7,1,0.4,0.6,1.3,2.2,6.1
156,Fat Lever\leverfa01,PG,26,DEN,82,82,37.2,7.8,16.7,0.469,0.3,1.1,0.239,7.6,15.6,0.486,0.477,3,3.8,0.782,2.6,6.3,8.9,8,2.5,0.4,2,2.7,18.9
157,Cliff Levingston\levincl01,PF,26,ATL,82,10,22.5,3.1,6,0.506,0,0,0,3.1,6,0.509,0.506,1.9,2.6,0.731,2.7,3.8,6.5,0.5,0.6,0.8,0.9,3.2,8
158,Alton Lister\listeal01,C,28,SEA,75,75,30.5,4.6,9.2,0.504,0,0,0,4.6,9.1,0.504,0.504,2.4,3.5,0.675,3,6.4,9.4,1.5,0.4,2.4,2.3,3.9,11.6
159,Lewis Lloyd\lloydle01,SG,27,HOU,32,14,21.5,5.2,9.7,0.532,0,0.2,0.143,5.1,9.5,0.541,0.534,2,2.7,0.756,0.4,1.1,1.5,2.8,0.6,0.2,1.6,2.2,12.4
160,John Long\longjo01,SG,30,IND,80,68,28.3,6.1,14.6,0.419,0.2,0.8,0.284,5.9,13.8,0.427,0.427,2.7,3.1,0.89,0.9,1.8,2.7,3.2,1.2,0.1,1.9,2.1,15.2
161,John Lucas\lucasjo01,PG,33,MIL,43,40,31.6,6.6,14.5,0.457,1.1,2.9,0.365,5.6,11.6,0.48,0.494,3.2,4,0.787,0.7,2.2,2.9,6.7,1.7,0.1,2.1,1.9,17.5
162,Maurice Lucas\lucasma01,PF,34,SEA,63,0,17.8,2.8,6.2,0.451,0,0.1,0,2.8,6.1,0.457,0.451,2.4,3,0.802,1.4,3.5,4.9,1,0.5,0.3,1.2,2.7,7.9
163,Kyle Macy\macyky01,PG,29,IND,76,0,16.4,2.2,4.5,0.481,0.2,0.6,0.304,2,3.9,0.508,0.501,0.4,0.5,0.829,0.3,1.2,1.5,2.6,0.8,0.1,0.8,1.8,4.9
164,Rick Mahorn\mahorri01,PF,28,DET,63,6,20.3,2.3,5.1,0.447,0,0,,2.3,5.1,0.447,0.447,1.5,1.9,0.821,1.5,4.5,6,0.6,0.5,0.8,1.2,3.5,6.1
165,Jeff Malone\malonje01,SG,25,WSB,80,79,34.5,8.6,18.9,0.457,0.1,0.3,0.154,8.6,18.5,0.462,0.458,4.7,5.3,0.885,0.6,2.1,2.7,3.7,0.9,0.2,2.3,1.9,22
166,Karl Malone*\malonka01,PF,23,UTA,82,82,34.8,8.9,17.3,0.512,0,0.1,0,8.9,17.3,0.514,0.512,3.9,6.6,0.598,3.4,7,10.4,1.9,1.3,0.7,2.9,3.9,21.7
167,Moses Malone*\malonmo01,C,31,WSB,73,70,34.1,8.2,18,0.454,0,0.2,0,8.2,17.8,0.458,0.454,7.8,9.5,0.824,4.7,6.6,11.3,1.6,0.8,1.3,2.8,1.9,24.1
168,Pace Mannion\mannipa01,SF,26,NJN,23,3,12.3,1.3,4.1,0.33,0.1,0.4,0.333,1.2,3.7,0.329,0.346,0.8,1.3,0.581,0.4,1.3,1.7,2,0.8,0.2,1,1.4,3.6
169,Bill Martin\martibi01,SF,24,NYK,8,0,8.5,1.1,3.1,0.36,0,0,,1.1,3.1,0.36,0.36,0.9,1,0.875,0.3,0.6,0.9,0,0.5,0.3,0.9,0.6,3.1
170,Fernando Martín\martife01,C,24,POR,24,0,6.1,0.4,1.3,0.29,0,0,0,0.4,1.3,0.3,0.29,0.2,0.5,0.364,0.3,0.8,1.2,0.4,0.3,0,0.8,1,0.9
171,Maurice Martin\martima01,SF,22,DEN,43,0,6.7,1.2,3.1,0.378,0.1,0.3,0.2,1.1,2.8,0.4,0.389,1,1.5,0.636,0.3,0.7,1,0.8,0.3,0.1,0.8,1.1,3.4
172,Wes Matthews\matthwe01,PG,27,LAL,50,0,10.6,1.8,3.7,0.476,0,0.1,0.333,1.8,3.7,0.478,0.479,0.6,0.7,0.806,0.3,0.7,0.9,2,0.5,0.1,1,1.1,4.2
173,Cedric Maxwell\maxwece01,SF,31,TOT,81,31,24.3,3.1,5.9,0.53,0,0,0,3.1,5.9,0.532,0.53,3.7,4.8,0.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10
173,Cedric Maxwell\maxwece01,SF,31,LAC,35,31,32.3,4.3,8.3,0.519,0,0,,4.3,8.3,0.519,0.519,5.1,6.5,0.776,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6
173,Cedric Maxwell\maxwece01,SF,31,HOU,46,0,18.2,2.2,4.1,0.548,0,0,0,2.2,4.1,0.551,0.548,2.7,3.5,0.773,1.6,2.4,4,1.6,0.3,0.1,1,1.7,7.2
174,Tim McCormick\mccorti01,C,24,PHI,81,79,34.8,4.8,8.9,0.545,0,0,0,4.8,8.8,0.548,0.545,3.1,4.3,0.719,2.2,5.3,7.5,1.4,0.4,0.8,1.9,3.3,12.8
175,Rodney McCray\mccraro01,SF,25,HOU,81,81,38.7,5.3,9.7,0.552,0,0.1,0,5.3,9.6,0.558,0.552,3.8,4.9,0.779,2.3,4.8,7.1,5.4,1.1,0.7,2.6,2.1,14.4
176,Scooter McCray\mccrasc01,PF,26,CLE,24,2,11.6,1.3,2.7,0.462,0,0,,1.3,2.7,0.462,0.462,0.8,1.7,0.488,0.8,1.6,2.4,1,0.4,0.2,1,1.2,3.3
177,Xavier McDaniel\mcdanxa01,SF,23,SEA,82,82,37,9.8,19.3,0.509,0,0.2,0.214,9.8,19.1,0.512,0.51,3.4,4.8,0.696,4.1,4.5,8.6,2.5,1.4,0.6,2.9,3.7,23
178,Ben McDonald\mcdonbe01,PF,24,GSW,63,34,20.4,2.6,5.7,0.456,0,0.1,0.125,2.6,5.6,0.463,0.457,0.4,0.6,0.632,1,1.9,2.9,1.3,0.4,0.1,0.7,3.2,5.6
179,Hank McDowell\mcdowha01,PF,27,MIL,7,0,10,1.1,2.4,0.471,0,0,,1.1,2.4,0.471,0.471,0.9,1,0.857,1.3,1.4,2.7,0.3,0.3,0,0.4,2,3.1
180,Mike McGee\mcgeemi01,SF,27,ATL,76,6,18.7,4.1,8.9,0.459,1.1,3,0.376,3,5.9,0.502,0.523,1.1,1.8,0.584,0.9,1.2,2.1,2,0.8,0,1.4,2.1,10.4
181,Kevin McHale*\mchalke01,PF,29,BOS,77,77,39.7,10.3,17,0.604,0,0.1,0,10.3,16.9,0.606,0.604,5.6,6.6,0.836,3.2,6.7,9.9,2.6,0.5,2.2,2.6,3.1,26.1
182,Kevin McKenna\mckenke01,SG,28,NJN,56,3,16.8,2.7,6,0.454,0.9,2.2,0.419,1.8,3.8,0.474,0.531,0.8,1,0.754,0.4,1,1.4,1.7,1,0.1,0.9,2.5,7.2
183,Forrest McKenzie\mckenfo01,SF,23,SAS,6,0,7,1.2,4.7,0.25,0.2,0.3,0.5,1,4.3,0.231,0.268,0.3,0.3,1,0.3,0.8,1.2,0.2,0.2,0,0.5,1.5,2.8
184,Nate McMillan\mcmilna01,PG,22,SEA,71,50,27.8,2,4.2,0.475,0,0.1,0,2,4.1,0.486,0.475,1.2,2,0.617,1.4,3.2,4.7,8.2,1.8,0.6,2.2,3.4,5.3
185,Mark McNamara\mcnamma01,C,27,PHI,11,1,10.3,1.3,2.7,0.467,0,0,,1.3,2.7,0.467,0.467,0.6,1.7,0.368,1.5,1.7,3.3,0.2,0.1,0,0.7,1.5,3.2
186,Chris McNealy\mcneach01,PF,25,NYK,59,16,16.5,1.5,3,0.492,0,0,,1.5,3,0.492,0.492,0.9,1.4,0.65,1.3,2.6,3.8,0.8,0.6,0.3,1.1,2.3,3.9
187,Cozell McQueen\mcqueco01,PF,25,DET,3,0,2.3,1,1,1,0,0,,1,1,1,1,0,0,,1,1.7,2.7,0,0,0.3,0,0.3,2
188,Dirk Minniefield\minnidi01,PG,26,TOT,74,52,21.6,2.9,6.5,0.452,0.1,0.5,0.282,2.8,6,0.467,0.464,0.8,1.2,0.689,0.4,1.5,1.9,4.7,1,0.1,2.1,2.4,6.9
188,Dirk Minniefield\minnidi01,PG,26,CLE,11,0,11.1,1.2,3.8,0.31,0,0.5,0,1.2,3.4,0.351,0.31,0.1,0.4,0.25,0.1,0.8,0.9,1.2,0.5,0.1,1.1,0.7,2.5
188,Dirk Minniefield\minnidi01,PG,26,HOU,63,52,23.5,3.3,7,0.466,0.2,0.5,0.324,3.1,6.4,0.478,0.478,1,1.4,0.709,0.4,1.6,2.1,5.3,1,0.1,2.3,2.6,7.7
189,Mike Mitchell\mitchmi01,SF,31,SAS,40,18,23.1,5.2,12,0.435,0,0.1,0.5,5.2,11.9,0.435,0.436,2.3,2.8,0.821,1,1.6,2.6,1,0.5,0.2,1.3,1.7,12.7
190,Paul Mokeski\mokespa01,C,30,MIL,62,3,10.1,0.8,2.1,0.403,0,0,0,0.8,2.1,0.406,0.403,0.7,1,0.719,0.7,1.5,2.2,0.4,0.3,0.2,0.4,2,2.4
191,Sidney Moncrief*\moncrsi01,SG,29,MIL,39,30,25.4,4.1,8.3,0.488,0.2,0.8,0.258,3.8,7.5,0.512,0.5,3.5,4.2,0.84,1.5,1.8,3.3,3.1,0.7,0.3,1.6,1.9,11.8
192,Johnny Moore\moorejo01,PG,28,SAS,55,27,22.4,3.6,8.1,0.442,0.4,1.4,0.278,3.2,6.7,0.477,0.467,1,1.3,0.8,0.6,1.2,1.8,4.5,1.5,0.1,1.9,1.8,8.6
193,Perry Moss\mosspe01,PG,28,GSW,64,0,10.9,1.4,3.2,0.44,0,0.2,0.071,1.4,3,0.466,0.442,0.8,1.1,0.71,0.5,1,1.5,1.4,0.7,0,0.9,1.5,3.6
194,Chris Mullin*\mullich01,SG,23,GSW,82,82,29,5.8,11.3,0.514,0.2,0.8,0.302,5.6,10.5,0.529,0.524,3.3,4,0.825,0.5,1.7,2.2,3.2,1.2,0.4,1.9,2.6,15.1
195,Jay Murphy\murphja01,PF,24,WSB,21,0,6.7,1.5,3.4,0.431,0,0,,1.5,3.4,0.431,0.431,0.4,0.8,0.563,0.8,1,1.9,0.2,0.1,0.1,0.3,1,3.4
196,Pete Myers\myerspe01,SG,23,CHI,29,0,5.3,0.7,1.8,0.365,0,0.2,0,0.7,1.6,0.413,0.365,1,1.5,0.651,0.3,0.3,0.6,0.7,0.5,0.1,0.3,0.9,2.3
197,Larry Nance\nancela01,PF,27,PHO,69,67,37.2,8.5,15.4,0.551,0,0.1,0.2,8.5,15.3,0.553,0.551,5.5,7.1,0.773,2.7,6,8.7,3.4,1.2,2.1,2.2,3.2,22.5
198,Calvin Natt\nattca01,PF,30,DEN,1,1,20,4,10,0.4,0,0,,4,10,0.4,0.4,2,2,1,2,3,5,2,1,0,1,2,10
199,Ed Nealy\nealyed01,PF,26,SAS,60,7,16.3,1.4,3.2,0.438,0.1,0.5,0.129,1.3,2.7,0.497,0.448,0.9,1.2,0.739,1.6,3.1,4.7,1.4,0.7,0.2,0.6,2.4,3.7
200,Chuck Nevitt\nevitch01,C,27,DET,41,0,6.5,0.8,1.5,0.492,0,0,,0.8,1.5,0.492,0.492,0.3,0.6,0.583,0.9,1.1,2,0.1,0.2,0.7,0.5,1.8,1.9
201,Johnny Newman\newmajo01,SF,23,CLE,59,0,10.7,1.9,4.7,0.411,0,0.4,0.045,1.9,4.3,0.443,0.413,1.1,1.3,0.868,0.6,0.6,1.2,0.5,0.3,0.1,0.8,1.1,5
202,Kurt Nimphius\nimphku01,PF,28,TOT,66,11,16.5,2.3,5,0.47,0,0.1,0,2.3,4.9,0.475,0.47,1.2,1.8,0.675,1.2,1.6,2.8,0.4,0.3,0.8,1,2.4,5.9
202,Kurt Nimphius\nimphku01,PF,28,LAC,38,6,21.3,3.1,6.6,0.472,0,0.1,0,3.1,6.6,0.478,0.472,1.5,2.3,0.648,1.5,2,3.5,0.5,0.4,1.1,1.2,3.1,7.8
202,Kurt Nimphius\nimphku01,PF,28,DET,28,5,9.9,1.3,2.8,0.462,0,0,0,1.3,2.8,0.468,0.462,0.9,1.1,0.75,0.8,1.1,1.9,0.3,0.1,0.5,0.6,1.4,3.4
203,Dennis Nutt\nuttde01,PG,23,DAL,25,0,3.6,0.6,1.6,0.4,0.2,0.7,0.294,0.4,0.9,0.478,0.463,0.8,0.9,0.909,0,0.3,0.3,0.6,0.3,0,0.4,0.2,2.3
204,Mike O'Koren\okoremi01,SF,28,WSB,15,0,8.2,1.1,2.8,0.381,0,0.1,0,1.1,2.7,0.4,0.381,0,0.1,0,0.4,0.5,0.9,0.9,0.1,0,0.4,0.7,2.1
205,Charles Oakley\oaklech01,PF,23,CHI,82,81,36.3,5.7,12.8,0.445,0.1,0.4,0.367,5.6,12.5,0.447,0.45,3,4.4,0.686,3.6,9.5,13.1,3.6,1,0.4,3.6,3.8,14.5
206,Hakeem Olajuwon*\olajuha01,C,24,HOU,75,75,36.8,9,17.8,0.508,0,0.1,0.2,9,17.7,0.509,0.509,5.3,7.6,0.702,4.2,7.2,11.4,2.9,1.9,3.4,3,3.9,23.4
207,Mark Olberding\olberma01,PF,30,SAC,76,0,13.2,0.9,2.2,0.418,0,0,0,0.9,2.2,0.421,0.418,1.5,1.7,0.885,0.7,1.8,2.4,1.2,0.2,0.1,0.7,1.9,3.3
208,Jawann Oldham\oldhaja01,C,29,NYK,44,9,17.6,1.6,4,0.408,0,0,0,1.6,3.9,0.41,0.408,0.7,1.3,0.544,1.2,2.9,4.1,0.4,0.5,1.6,1.1,2.2,3.9
209,Louis Orr\orrlo01,SF,28,NYK,65,8,22.2,2.6,6,0.427,0,0.1,0.2,2.5,5.9,0.43,0.428,1.9,2.6,0.727,1.6,2,3.6,1.7,0.7,0.3,1.1,1.9,7
210,Robert Parish*\parisro01,C,33,BOS,80,80,37.4,7.4,13.2,0.556,0,0,0,7.4,13.2,0.557,0.556,2.8,3.9,0.735,3.2,7.5,10.6,2.2,0.8,1.8,2.4,3.3,17.5
