Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,B.J. Armstrong\armstbj01,PG,30,CHH,62,0,12.5,1.6,3.1,0.51,0.1,0.5,0.265,1.5,2.6,0.563,0.534,0.6,0.7,0.86,0.2,0.9,1.1,2.3,0.4,0,0.6,1.1,3.9
14,Darrell Armstrong\armstda01,PG,29,ORL,48,17,25.8,3.3,7.9,0.411,0.5,1.4,0.368,2.7,6.5,0.42,0.443,2.2,2.6,0.854,1.4,2,3.3,4.9,1.2,0.1,2.3,2,9.2
15,Vincent Askew\askewvi01,SG,31,POR,30,5,14.8,0.6,1.8,0.352,0,0.1,0,0.6,1.7,0.365,0.352,0.9,1.3,0.718,0.7,1.6,2.3,1.3,0.6,0.2,1.2,1.3,2.2
16,Keith Askins\askinke01,SF,30,MIA,46,12,14.8,0.8,2.7,0.32,0.5,1.6,0.284,0.4,1,0.375,0.406,0.3,0.4,0.632,0.6,1.6,2.2,0.6,0.6,0.3,0.6,2.3,2.4
17,Stacey Augmon\augmost01,SG,29,POR,71,23,20.4,2.2,5.2,0.414,0,0.1,0.143,2.2,5.1,0.419,0.415,1.3,2.2,0.603,1.5,1.8,3.3,1.2,0.8,0.5,1.1,2,5.7
18,Isaac Austin\austiis01,C,28,TOT,78,50,29.1,5.2,11.2,0.466,0,0.1,0,5.2,11.1,0.47,0.466,3.1,4.7,0.669,2.6,4.6,7.1,2.2,0.8,0.7,2.6,3,13.5
18,Isaac Austin\austiis01,C,28,MIA,52,25,26.4,4.8,10.2,0.474,0,0.1,0,4.8,10.2,0.476,0.474,3,4.4,0.68,2.3,4.1,6.3,1.7,0.8,0.7,2.3,3.1,12.7
18,Isaac Austin\austiis01,C,28,LAC,26,25,34.4,5.9,13,0.454,0,0.2,0,5.9,12.8,0.461,0.454,3.4,5.2,0.652,3.1,5.7,8.7,3.4,0.7,0.8,3.4,2.7,15.2
19,Vin Baker\bakervi01,C,26,SEA,82,82,35.9,7.7,14.2,0.542,0,0.1,0.143,7.7,14.1,0.545,0.543,3.8,6.4,0.591,3.5,4.5,8,1.9,1.1,1,2.1,3.4,19.2
20,Charles Barkley*\barklch01,PF,34,HOU,68,41,33,5.3,10.9,0.485,0.3,1.2,0.214,5,9.7,0.52,0.497,4.4,5.8,0.746,3.5,8.1,11.7,3.2,1,0.4,2.2,2.8,15.2
21,Dana Barros\barroda01,PG,30,BOS,80,15,21.1,3.5,7.6,0.461,1.3,3.1,0.407,2.3,4.5,0.499,0.544,1.5,1.8,0.847,0.4,1.6,1.9,3.6,1,0.1,1.3,1.6,9.8
22,Brent Barry\barrybr01,SG,26,TOT,58,36,27.6,3.7,8.7,0.421,1.6,3.9,0.393,2.1,4.8,0.444,0.51,2,2.3,0.858,0.5,2.4,2.9,2.6,1.1,0.5,1.8,2,10.9
22,Brent Barry\barrybr01,SG,26,LAC,41,36,32.7,4.6,10.8,0.428,1.9,4.8,0.4,2.7,6.1,0.45,0.516,2.5,3,0.844,0.7,2.8,3.5,3.2,1.2,0.6,2.3,2.1,13.7
22,Brent Barry\barrybr01,SG,26,MIA,17,0,15.2,1.4,3.6,0.371,0.7,2,0.353,0.6,1.6,0.393,0.468,0.7,0.7,1,0.1,1.5,1.6,1.2,0.8,0.2,0.5,1.8,4.1
23,Drew Barry\barrydr01,PG,24,ATL,27,0,9.5,0.7,1.4,0.474,0.3,0.8,0.429,0.3,0.6,0.529,0.592,0.4,0.5,0.846,0.2,1.1,1.3,1.8,0.4,0,1.1,1,2.1
24,Jon Barry\barryjo01,SG,28,LAL,49,1,7.6,0.8,2.1,0.365,0.4,1.2,0.295,0.4,0.9,0.465,0.452,0.6,0.6,0.931,0.2,0.6,0.8,1,0.5,0.1,0.4,0.7,2.5
25,Tony Battie\battito01,PF,21,DEN,65,49,23.2,3.6,8.1,0.446,0,0.2,0.214,3.6,7.9,0.452,0.449,1.1,1.6,0.702,2.1,3.3,5.4,0.9,0.8,1.1,1.5,3.1,8.4
26,Corey Beck\beckco01,PG,26,CHH,59,14,12.5,1.2,2.7,0.459,0,0.1,0.5,1.2,2.6,0.458,0.465,0.7,1,0.729,0.5,1.1,1.5,1.7,0.6,0.1,1.2,1.7,3.2
27,Benoit Benjamin\benjabe01,C,33,PHI,14,0,14.1,1.6,2.9,0.537,0,0,,1.6,2.9,0.537,0.537,1.4,2.1,0.633,1.3,2.5,3.8,0.2,0.3,0.3,0.9,1.9,4.5
28,Mario Bennett\bennema01,PF,24,LAL,45,4,7.9,1.8,3,0.593,0,0,0.5,1.8,3,0.594,0.596,0.4,1,0.364,1.3,1.5,2.8,0.4,0.4,0.2,0.5,1.4,3.9
29,David Benoit\benoida01,SF,29,TOT,77,0,14.6,2,5.3,0.373,0.7,2.2,0.324,1.3,3.1,0.408,0.44,0.8,1,0.824,0.8,1.9,2.6,0.3,0.5,0.3,0.7,2,5.5
29,David Benoit\benoida01,SF,29,NJN,53,0,15.1,1.9,5.1,0.379,0.8,2.2,0.345,1.2,2.8,0.407,0.455,0.7,0.8,0.841,0.8,1.9,2.7,0.3,0.5,0.3,0.7,2.3,5.3
29,David Benoit\benoida01,SF,29,ORL,24,0,13.5,2.1,5.8,0.36,0.6,2.1,0.275,1.5,3.7,0.409,0.41,1,1.3,0.8,0.8,1.8,2.6,0.3,0.4,0.2,0.5,1.5,5.8
30,Travis Best\besttr01,PG,25,IND,82,0,18.9,2.5,5.9,0.419,0.3,0.9,0.3,2.2,5,0.439,0.441,1.4,1.6,0.855,0.3,1.1,1.5,3.4,1,0.1,1.4,2.4,6.5
31,Chauncey Billups\billuch01,PG,21,TOT,80,70,27.7,3.5,9.4,0.374,1.3,4.1,0.329,2.2,5.3,0.408,0.445,2.8,3.3,0.85,0.8,1.6,2.4,3.9,1.3,0.1,2.2,2.2,11.2
31,Chauncey Billups\billuch01,PG,21,BOS,51,44,25.4,3.5,8.9,0.39,1.3,3.7,0.339,2.2,5.2,0.426,0.46,2.9,3.5,0.817,0.8,1.4,2.2,4.3,1.5,0,2.3,2.3,11.1
31,Chauncey Billups\billuch01,PG,21,TOR,29,26,31.7,3.6,10.2,0.349,1.5,4.7,0.316,2.1,5.5,0.377,0.422,2.7,3,0.919,0.8,1.9,2.7,3.3,1,0.1,1.9,1.9,11.3
32,Mookie Blaylock\blaylmo01,PG,30,ATL,70,69,38.6,5.3,13.4,0.392,1.3,4.8,0.269,4,8.6,0.46,0.44,1.4,1.9,0.709,1.2,3.7,4.9,6.7,2.6,0.3,2.5,1.7,13.2
33,Corie Blount\blounco01,PF,29,LAL,70,3,14.7,1.5,2.7,0.572,0,0.1,0,1.5,2.6,0.585,0.572,0.6,1.1,0.5,1.6,2.6,4.3,0.5,0.4,0.4,0.7,2.2,3.6
34,Muggsy Bogues\boguemu01,PG,33,TOT,61,31,25.7,2.3,5.3,0.437,0.1,0.3,0.25,2.2,5,0.446,0.443,1,1.1,0.897,0.5,1.7,2.2,5.4,1.1,0,1.7,1,5.7
34,Muggsy Bogues\boguemu01,PG,33,CHH,2,0,8,1,2.5,0.4,0,0,,1,2.5,0.4,0.4,1,1,1,0,0.5,0.5,2,1,0,0.5,1,3
34,Muggsy Bogues\boguemu01,PG,33,GSW,59,31,26.3,2.4,5.4,0.437,0.1,0.3,0.25,2.3,5.1,0.447,0.443,1,1.1,0.894,0.5,1.7,2.2,5.5,1.1,0.1,1.8,0.9,5.8
35,Etdrick Bohannon\bohanet01,PF,24,IND,5,0,2.2,0,0.8,0,0,0,,0,0.8,0,0,0,0,,0.4,0.8,1.2,0.2,0,0.4,0.6,0.6,0
36,Keith Booth\boothke01,SF,23,CHI,6,0,2.8,0.3,1,0.333,0,0.2,0,0.3,0.8,0.4,0.333,1,1,1,0.3,0.3,0.7,0.2,0,0,0.5,0.5,1.7
37,Bruce Bowen\bowenbr01,SF,26,BOS,61,9,21.4,2,4.9,0.409,0.3,1,0.339,1.7,3.9,0.427,0.443,1.2,2,0.623,1.3,1.6,2.9,1.3,1.4,0.5,0.9,2.9,5.6
38,Anthony Bowie\bowiean01,SG,34,NYK,27,3,8.3,1.2,2.2,0.542,0.1,0.1,0.75,1.1,2,0.527,0.568,0.3,0.3,0.889,0.3,0.6,1,0.4,0.2,0.1,0.3,0.9,2.8
39,Shawn Bradley\bradlsh01,C,25,DAL,64,46,28.5,4.7,11.1,0.422,0,0,0.333,4.7,11.1,0.422,0.423,2,2.8,0.722,2.6,5.5,8.1,0.9,0.8,3.3,1.5,3.3,11.4
40,Terrell Brandon\brandte01,PG,27,MIL,50,48,35.7,6.8,14.6,0.464,0.6,1.9,0.333,6.2,12.8,0.483,0.485,2.6,3.1,0.846,0.5,3.1,3.5,7.7,2.2,0.3,2.9,2.4,16.8
41,Tim Breaux\breauti01,SF,27,MIL,6,0,5,0.7,1.8,0.364,0.2,0.5,0.333,0.5,1.3,0.375,0.409,0.2,0.3,0.5,0,0.3,0.3,0.3,0.3,0.2,0.2,0.2,1.7
42,Scott Brooks\brooksc01,PG,32,CLE,43,0,7.3,0.7,1.5,0.424,0.1,0.3,0.455,0.5,1.3,0.418,0.462,0.4,0.5,0.9,0.1,0.6,0.7,1.1,0.4,0.1,0.3,0.6,1.8
43,Chucky Brown\brownch01,SF,29,ATL,77,8,15.6,2.1,4.8,0.433,0,0.1,0.25,2.1,4.7,0.437,0.435,0.8,1.1,0.724,0.7,1.6,2.4,0.7,0.3,0.2,0.7,1.3,5
44,Dee Brown\brownde01,SG,29,TOT,72,12,23.9,3.4,7.8,0.438,1.5,3.8,0.399,1.9,4,0.474,0.534,0.8,1,0.817,0.3,1.8,2.1,2.1,1.1,0.3,1,1.7,9.1
44,Dee Brown\brownde01,SG,29,BOS,41,10,19.8,2.7,6.2,0.427,1,2.8,0.381,1.6,3.5,0.465,0.512,0.5,0.7,0.679,0.2,1.3,1.5,1.3,1.1,0.1,0.8,1.9,6.8
44,Dee Brown\brownde01,SG,29,TOR,31,2,29.3,4.4,9.9,0.446,2.1,5.1,0.411,2.3,4.8,0.483,0.552,1.3,1.4,0.907,0.5,2.5,2.9,3.3,1.2,0.5,1.3,1.5,12.2
45,P.J. Brown\brownpj01,PF,28,MIA,74,74,31.9,3.8,8,0.471,0,0,,3.8,8,0.471,0.471,2,2.7,0.766,3.2,5.4,8.6,1.4,0.9,1.3,1.3,3.6,9.6
46,Randy Brown\brownra02,PG,29,CHI,71,6,16.2,1.6,4.3,0.384,0,0.1,0,1.6,4.2,0.391,0.384,0.8,1.1,0.718,0.5,0.8,1.3,2.1,1,0.2,0.9,1.7,4.1
47,Rick Brunson\brunsri01,PG,25,POR,38,10,16.4,1.3,3.7,0.348,0.6,1.6,0.361,0.7,2.1,0.338,0.426,1.1,1.6,0.677,0.4,1.1,1.5,2.6,0.7,0.1,1.4,1.4,4.3
48,Kobe Bryant*\bryanko01,SF,19,LAL,79,1,26,4.9,11.6,0.428,0.9,2.8,0.341,4,8.8,0.456,0.469,4.6,5.8,0.794,1,2.1,3.1,2.5,0.9,0.5,2,2.3,15.4
49,Mark Bryant\bryanma01,C,32,PHO,70,22,15.9,1.6,3.2,0.484,0,0,0,1.6,3.2,0.487,0.484,1,1.4,0.768,1.3,2.2,3.5,0.7,0.5,0.2,0.8,2.6,4.2
50,Jud Buechler\buechju01,SF,29,CHI,74,0,8.2,1.1,2.4,0.483,0.3,0.9,0.385,0.8,1.5,0.541,0.554,0,0.1,0.5,0.3,0.7,1,0.7,0.3,0.2,0.3,0.6,2.7
51,Matt Bullard\bullama01,SF,30,HOU,67,24,17.8,2.6,5.8,0.45,1.4,3.4,0.416,1.2,2.4,0.5,0.573,0.3,0.4,0.741,0.4,1.8,2.2,0.9,0.5,0.4,0.6,1.6,7
52,Scott Burrell\burresc01,SF,27,CHI,80,3,13.7,2,4.7,0.424,0.6,1.8,0.354,1.4,2.9,0.468,0.492,0.6,0.8,0.734,1,1.5,2.5,0.8,0.8,0.5,0.6,1.6,5.2
53,Willie Burton\burtowi01,SF,29,SAS,13,0,3.3,0.6,1.6,0.381,0.2,0.7,0.333,0.4,0.9,0.417,0.452,0.6,0.9,0.667,0.2,0.5,0.7,0.1,0.2,0.2,0.1,0.5,2.1
54,Mitchell Butler\butlemi02,SG,27,CLE,18,0,11.4,0.8,2.6,0.319,0.1,0.3,0.167,0.8,2.3,0.341,0.33,0.3,0.6,0.6,0.3,0.9,1.2,1,0.4,0,0.4,1.4,2.1
55,Jason Caffey\caffeja01,PF,24,TOT,80,14,17.8,2.8,5.8,0.485,0,0,0,2.8,5.8,0.487,0.485,1.6,2.5,0.655,2,2.3,4.3,0.8,0.3,0.3,1.3,2.3,7.3
55,Jason Caffey\caffeja01,PF,24,CHI,51,8,13.9,2,3.9,0.503,0,0,0,2,3.9,0.505,0.503,1.3,2,0.66,1.5,1.9,3.4,0.7,0.3,0.3,0.9,1.8,5.3
55,Jason Caffey\caffeja01,PF,24,GSW,29,6,24.6,4.3,9.2,0.472,0,0,0,4.3,9.2,0.474,0.472,2.2,3.3,0.649,2.9,3,5.9,1.1,0.4,0.1,2,3.1,10.9
56,Michael Cage\cagemi01,C,36,NJN,79,17,15.2,0.5,1.1,0.512,0,0,0,0.5,1.1,0.518,0.512,0.3,0.5,0.556,1.5,2.4,3.9,0.4,0.6,0.6,0.3,1.3,1.3
57,Adrian Caldwell\caldwad01,PF,31,DAL,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
58,Marcus Camby\cambyma01,C,23,TOR,63,58,31.8,4.9,11.9,0.412,0,0,0,4.9,11.8,0.413,0.412,2.4,3.9,0.611,3.2,4.2,7.4,1.8,1.1,3.7,2.1,3.2,12.1
59,Elden Campbell\campbel01,PF,29,LAL,81,28,22,3.6,7.7,0.463,0,0,0.5,3.6,7.7,0.463,0.464,2.9,4.2,0.693,1.8,3.9,5.6,1,0.4,1.3,1.4,2.6,10.1
60,Antoine Carr\carran01,PF,36,UTA,66,8,16.5,2.3,4.9,0.465,0,0,,2.3,4.9,0.465,0.465,1.2,1.5,0.776,0.6,1.3,2,0.7,0.2,0.8,0.7,3,5.7
61,Chris Carr\carrch01,SG,23,MIN,51,40,22.8,3.7,8.9,0.42,0.8,2.5,0.315,2.9,6.4,0.462,0.465,1.6,1.9,0.848,0.8,2.2,3,1.7,0.3,0.2,1.4,2.5,9.9
62,Sam Cassell\cassesa01,PG,28,NJN,75,72,34.7,6.8,15.4,0.441,0.2,1.1,0.188,6.6,14.3,0.46,0.448,5.8,6.8,0.86,1,2.1,3,8,1.6,0.3,3.6,3.5,19.6
63,Kelvin Cato\catoke01,C,23,POR,74,8,13.6,1.3,3.1,0.428,0,0,0,1.3,3.1,0.434,0.428,1.2,1.7,0.688,1.2,2.2,3.4,0.3,0.4,1.3,0.6,2.2,3.8
64,Duane Causwell\causwdu01,C,29,MIA,37,2,9.8,1,2.4,0.416,0,0,,1,2.4,0.416,0.416,0.4,0.7,0.577,0.8,1.9,2.7,0.1,0.2,0.7,0.5,2,2.4
65,Cedric Ceballos\cebalce01,SF,28,TOT,47,25,21.1,4.3,8.8,0.492,0.4,1.5,0.3,3.9,7.3,0.53,0.517,2.3,3.1,0.738,1.6,3.1,4.7,1.3,0.7,0.3,1.5,1.9,11.4
65,Cedric Ceballos\cebalce01,SF,28,PHO,35,16,17.9,3.7,7.4,0.5,0.4,1.4,0.3,3.3,5.9,0.548,0.529,1.7,2.4,0.714,1.5,2.8,4.3,1,0.6,0.2,1.1,1.7,9.5
65,Cedric Ceballos\cebalce01,SF,28,DAL,12,9,30.3,6.3,13.1,0.478,0.5,1.7,0.3,5.8,11.4,0.504,0.497,3.9,5.1,0.77,2,4,6,2.1,0.9,0.7,2.8,2.4,16.9
66,Tom Chambers\chambto01,PF,38,PHI,1,0,10,2,2,1,0,0,,2,2,1,1,2,2,1,0,2,2,0,2,0,1,2,6
67,Rex Chapman\chapmre01,SG,30,PHO,68,67,33.3,6,14.1,0.427,1.8,4.6,0.386,4.2,9.5,0.447,0.49,2.1,2.8,0.781,0.4,2.1,2.5,3,1,0.2,1.7,1.5,15.9
68,Calbert Cheaney\cheanca01,SG,26,WAS,82,82,34.6,5.5,12,0.457,0.2,0.6,0.283,5.3,11.3,0.467,0.464,1.7,2.6,0.647,1,3,4,2.1,1.2,0.4,1.3,3.2,12.8
69,Pete Chilcutt\chilcpe01,PF,29,VAN,82,0,17.3,1.9,4.4,0.435,0.7,1.6,0.415,1.2,2.8,0.445,0.51,0.5,0.7,0.661,0.9,2.8,3.7,1.3,0.6,0.5,0.8,1.9,4.9
70,Chris Childs\childch01,PG,30,NYK,68,0,23.5,2.2,5.2,0.421,0.4,1.3,0.31,1.8,3.9,0.457,0.459,1.5,1.9,0.825,0.4,2,2.4,3.9,0.8,0.1,1.5,2.6,6.3
71,Doug Christie\chrisdo01,SG,27,TOR,78,78,37.7,5.9,13.7,0.428,1.3,3.9,0.326,4.6,9.8,0.469,0.474,3.5,4.2,0.829,1.2,4,5.2,3.6,2.4,0.7,2.9,2.5,16.5
72,Keith Closs\closske01,C,21,LAC,58,1,12.8,1.6,3.6,0.449,0,0,,1.6,3.6,0.449,0.449,0.8,1.3,0.597,1.1,1.8,2.9,0.3,0.2,1.4,0.7,1.3,4
73,Derrick Coleman\colemde01,PF,30,PHI,59,58,36.2,6,14.7,0.411,0.4,1.7,0.265,5.6,13,0.429,0.426,5.1,6.6,0.772,2.5,7.4,9.9,2.5,0.8,1.2,2.7,2.4,17.6
74,Bimbo Coles\colesbi01,PG,29,GSW,53,44,27.8,3.1,8.3,0.379,0.2,1.1,0.228,2.9,7.2,0.402,0.394,1.5,1.7,0.886,0.3,2,2.3,4.7,1,0.2,1.7,2.5,8
75,James Collins\collija01,SG,24,LAC,23,0,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.343,0.464,0.3,0.6,0.571,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6
76,Marty Conlon\conloma01,C,30,MIA,18,0,11.6,1.6,3.4,0.452,0,0,,1.6,3.4,0.452,0.452,1.8,2.4,0.727,0.9,1.7,2.6,0.7,0.5,0.3,0.6,1.5,4.9
77,Tyrone Corbin\corbity01,SF,35,ATL,79,79,34.2,4.2,9.5,0.439,0.6,1.8,0.348,3.5,7.7,0.46,0.472,1.3,1.6,0.789,1,3.6,4.6,2.2,1.3,0.1,1.1,2.5,10.2
78,James Cotton\cottoja02,SG,22,SEA,9,0,3.7,0.9,2.3,0.381,0,0.4,0,0.9,1.9,0.471,0.381,0.9,1,0.889,0.2,0.4,0.7,0,0.1,0.1,0.7,0.3,2.7
79,Chris Crawford\crawfch01,PF,22,ATL,40,0,6.4,1.2,2.8,0.418,0,0.1,0.333,1.1,2.7,0.421,0.423,1.4,1.7,0.838,0.5,0.5,1,0.2,0.3,0.2,0.5,0.7,3.8
80,Austin Croshere\croshau01,PF,22,IND,26,0,9.3,1.2,3.3,0.372,0.2,0.5,0.308,1.1,2.8,0.384,0.395,0.3,0.5,0.571,0.4,1.3,1.7,0.3,0.3,0.2,0.5,1.2,2.9
81,John Crotty\crottjo01,PG,28,POR,26,2,14.6,1.1,3.5,0.322,0.2,0.8,0.3,0.9,2.7,0.329,0.356,1.2,1.3,0.941,0.2,1.1,1.2,2.4,0.4,0,1.6,1.1,3.7
82,Terry Cummings\cummite01,PF,36,TOT,74,3,16,2.7,5.8,0.467,0,0,0,2.7,5.8,0.468,0.467,0.9,1.3,0.684,1.3,2.5,3.8,0.6,0.5,0.1,0.7,2.4,6.3
82,Terry Cummings\cummite01,PF,36,PHI,44,2,14.9,2.2,4.8,0.458,0,0,0,2.2,4.8,0.46,0.458,0.9,1.3,0.672,1.3,2.1,3.4,0.5,0.5,0.1,0.4,2.3,5.3
82,Terry Cummings\cummite01,PF,36,NYK,30,1,17.6,3.4,7.2,0.477,0,0,,3.4,7.2,0.477,0.477,0.9,1.3,0.7,1.4,3.1,4.5,0.9,0.5,0.2,1.1,2.6,7.8
83,William Cunningham\cunniwi01,C,23,TOT,7,2,5.6,0.6,1.3,0.444,0,0,,0.6,1.3,0.444,0.444,0,0,,0.6,0.9,1.4,0.1,0.3,0,0,1.4,1.1
83,William Cunningham\cunniwi01,C,23,UTA,6,2,6.3,0.7,1.5,0.444,0,0,,0.7,1.5,0.444,0.444,0,0,,0.7,0.7,1.3,0.2,0.3,0,0,1.7,1.3
83,William Cunningham\cunniwi01,C,23,PHI,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,0,0
84,Bill Curley\curlebi01,PF,25,MIN,11,1,13.3,1.5,3,0.485,0,0.1,0,1.5,2.9,0.5,0.485,0.2,0.3,0.667,1,1.5,2.5,0.4,0.3,0.1,0.3,2.5,3.1
85,Dell Curry\curryde01,SG,33,CHH,52,1,18.7,3.7,8.3,0.447,1.2,2.8,0.421,2.6,5.6,0.46,0.517,0.8,1,0.788,0.5,1.4,1.9,1.3,0.6,0.1,1,1.6,9.4
86,Michael Curry\currymi01,SG,29,MIL,82,27,24.1,2.4,5.1,0.469,0,0.1,0.444,2.3,5,0.469,0.474,1.8,2.1,0.835,0.3,0.9,1.2,1.7,0.7,0.2,0.9,2.7,6.6
87,Erick Dampier\dampier01,C,22,GSW,82,82,32.4,4.3,9.6,0.445,0,0,0,4.3,9.6,0.446,0.445,3.3,4.9,0.669,3.3,5.4,8.7,1.1,0.5,1.7,2.1,3.4,11.8
88,Antonio Daniels\daniean01,SG,22,VAN,74,50,26.4,3.1,7.4,0.416,0.1,0.7,0.212,2.9,6.7,0.438,0.426,1.5,2.3,0.659,0.3,1.6,1.9,4.5,0.7,0.1,2.2,1.2,7.8
89,Lloyd Daniels\daniell01,SG,30,TOR,6,0,13.7,2,4.8,0.414,0.3,1.5,0.222,1.7,3.3,0.5,0.448,1.3,1.7,0.8,0.7,0.5,1.2,0.7,0.5,0.3,0.7,0.7,5.7
90,Yinka Dare\dareyi01,C,25,NJN,10,0,6,0.4,1.8,0.222,0,0,,0.4,1.8,0.222,0.222,0.4,0.8,0.5,1,0.7,1.7,0.1,0,0.2,0.2,0.9,1.2
91,Antonio Davis\davisan01,PF,29,IND,82,12,26.7,3.1,6.4,0.481,0,0,0,3.1,6.4,0.484,0.481,3.4,4.9,0.696,2.3,4.5,6.8,0.7,0.5,0.9,1.3,2.9,9.6
92,Ben Davis\davisbe01,PF,25,NYK,7,0,1.9,0.3,1.4,0.2,0,0,,0.3,1.4,0.2,0.2,0,0,,0.9,0,0.9,0,0.1,0,0,0.4,0.6
93,Dale Davis\davisda01,C,28,IND,78,78,27.9,3.5,6.4,0.548,0,0,,3.5,6.4,0.548,0.548,1,2.2,0.465,3,4.8,7.8,0.9,0.7,1.1,0.9,2.7,8
94,Emanual Davis\davisem01,PG,29,HOU,45,0,13.3,1.4,3.2,0.444,0.6,1.6,0.375,0.8,1.6,0.514,0.539,0.7,0.8,0.838,0.2,0.8,1,1.3,0.4,0.1,1.2,1.2,4.1
95,Hubert Davis\davishu01,SG,27,DAL,81,30,29.4,4.3,9.5,0.456,1.2,2.8,0.439,3.1,6.6,0.464,0.522,1.2,1.4,0.836,0.4,1.7,2.1,1.9,0.5,0.1,1.1,1.4,11.1
