Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
113,Roy Hinson\hinsoro01,PF,23,CLE,76,75,30.8,6.1,12.2,0.503,0,0,0,6.1,12.1,0.504,0.503,3.6,4.9,0.721,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8
114,Craig Hodges\hodgecr01,SG,24,MIL,82,63,30.4,4.4,8.9,0.49,0.6,1.6,0.348,3.8,7.3,0.523,0.523,1.3,1.6,0.815,0.9,1.4,2.3,4.3,1.2,0,1.6,3.2,10.6
115,Lionel Hollins\hollili01,PG,31,HOU,80,60,24.4,3.1,6.8,0.461,0,0.2,0.231,3.1,6.6,0.467,0.464,1.4,1.7,0.794,0.4,1.8,2.2,5.2,1,0.1,2.1,2.3,7.6
116,Michael Holton\holtomi01,SG,23,PHO,74,59,23.8,3.5,7.8,0.446,0.2,0.6,0.311,3.3,7.2,0.458,0.458,1.3,1.6,0.814,0.4,1.4,1.8,2.7,0.8,0.1,1.7,1.9,8.4
117,Phil Hubbard\hubbaph01,SF,28,CLE,76,55,29.6,5.5,10.8,0.505,0,0.1,0,5.5,10.8,0.507,0.505,4.9,6.5,0.751,2.8,3.5,6.3,1.5,1.1,0.1,2.3,3.4,15.8
118,Jay Humphries\humphja01,SG,22,PHO,80,39,25.8,3.5,7.8,0.446,0.1,0.3,0.2,3.4,7.6,0.454,0.449,1.8,2.1,0.829,0.4,1.7,2.1,4.4,1.3,0.1,2.1,2.6,8.8
119,Geoff Huston\hustoge01,PG,27,CLE,8,0,11.6,1.5,3.1,0.48,0,0,,1.5,3.1,0.48,0.48,0.3,0.4,0.667,0,0.1,0.1,2.9,0,0,1,1,3.3
120,Marc Iavaroni\iavarma01,PF,28,TOT,69,43,19.3,2.3,5.1,0.458,0,0.1,0,2.3,5.1,0.463,0.458,1.3,1.9,0.68,1.4,3,4.4,1.7,0.5,0.5,1.7,3.1,6
120,Marc Iavaroni\iavarma01,PF,28,PHI,12,10,13,1,2.6,0.387,0,0,,1,2.6,0.387,0.387,0.5,0.5,1,0.9,1.5,2.4,0.5,0.3,0.3,1.3,2,2.5
120,Marc Iavaroni\iavarma01,PF,28,SAS,57,33,20.7,2.6,5.7,0.464,0,0.1,0,2.6,5.6,0.47,0.464,1.4,2.1,0.664,1.5,3.4,4.8,2,0.5,0.6,1.8,3.4,6.7
121,Dan Issel*\isselda01,C,36,DEN,77,9,21.9,4.7,10.3,0.459,0,0.1,0.143,4.7,10.2,0.462,0.46,3.3,4.1,0.806,1,3.3,4.3,1.8,0.8,0.4,1.2,2.2,12.8
122,Ralph Jackson\jacksra01,PG,22,IND,1,0,12,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,0,1,4,2,0,1,1,2
123,Clemon Johnson\johnscl01,C,28,PHI,58,0,15.1,2,4.1,0.498,0,0,0,2,4,0.5,0.498,0.6,0.8,0.735,1.6,2.2,3.8,0.6,0.3,0.8,0.7,1.9,4.7
124,Dennis Johnson*\johnsde01,PG,30,BOS,80,77,37.2,6.2,13.3,0.462,0.1,0.3,0.269,6.1,13,0.467,0.466,3.3,3.8,0.853,1.1,2.8,4,6.8,1.2,0.5,2.7,2.8,15.7
125,Eddie Johnson\johnsed02,SG,29,ATL,73,66,32.4,6.2,13,0.479,0.3,1,0.306,5.9,12,0.493,0.49,3.6,4.5,0.798,0.5,2.1,2.6,7.8,0.6,0.1,3.3,2.5,16.3
126,Eddie Johnson\johnsed03,SF,25,KCK,82,81,36.9,9.4,19.1,0.491,0.2,0.7,0.241,9.2,18.4,0.5,0.496,4,4.5,0.871,1.8,3.1,5,3.3,1,0.3,2.7,2.9,22.9
127,Frank Johnson\johnsfr01,PG,26,WSB,46,1,20.1,3.8,7.8,0.489,0.1,0.4,0.353,3.7,7.4,0.496,0.497,1.6,2.1,0.75,0.5,0.9,1.4,3.1,0.9,0.1,1.3,1.6,9.3
128,George Johnson\johnsge02,C,36,NJN,65,0,12.3,0.6,1.2,0.532,0,0,1,0.6,1.2,0.526,0.538,0.3,0.4,0.815,1.1,1.7,2.8,0.3,0.3,1.2,0.6,2.3,1.6
129,George Johnson\johnsge03,SF,28,PHI,55,3,13.7,1.9,4.8,0.407,0,0.2,0.1,1.9,4.6,0.419,0.409,0.9,1,0.875,0.9,2.1,3,0.7,0.6,0.3,0.9,1.8,4.8
130,Magic Johnson*\johnsma02,PG,25,LAL,77,77,36.1,6.5,11.7,0.561,0.1,0.5,0.189,6.5,11.2,0.577,0.565,5.1,6,0.843,1.2,5,6.2,12.6,1.5,0.3,4,2,18.3
131,Marques Johnson\johnsma01,SF,28,LAC,72,68,34,6.9,15.2,0.452,0,0.2,0.231,6.8,15,0.454,0.453,2.6,3.6,0.731,2.6,3.3,5.9,3.4,1,0.4,2.4,2.7,16.4
132,Mickey Johnson\johnsmi01,PF,32,GSW,66,9,23.7,4.6,10.8,0.426,0.1,0.5,0.233,4.5,10.4,0.434,0.431,3.9,4.8,0.823,2.3,3.7,6,2.3,1.1,0.5,2.2,3.3,13.3
133,Steve Johnson\johnsst03,C,27,CHI,74,54,22.4,3.8,7,0.545,0,0,0,3.8,6.9,0.548,0.545,2.4,3.4,0.718,2,3.9,5.9,0.9,0.5,0.8,2,3.6,10
134,Vinnie Johnson\johnsvi01,SG,28,DET,82,16,25.5,5.2,11.5,0.454,0.1,0.3,0.185,5.2,11.2,0.462,0.457,2.3,3,0.769,1.6,1.4,3.1,4,0.9,0.2,1.6,2.5,12.8
135,Bobby Jones*\jonesbo01,PF,33,PHI,80,8,20.4,2.6,4.8,0.538,0,0.1,0,2.6,4.8,0.543,0.538,2.3,2.7,0.861,1.3,2.4,3.7,1.9,1.1,0.6,1.5,2.3,7.5
136,Caldwell Jones\jonesca01,C,34,CHI,42,32,21.1,1.3,2.7,0.461,0,0,0,1.3,2.7,0.469,0.461,0.9,1.1,0.766,1.2,3.9,5,0.8,0.3,0.7,1,3,3.4
137,Charles Jones\jonesch02,C,23,PHO,78,14,20.1,3,5.8,0.52,0,0.1,0,3,5.8,0.524,0.52,2.3,3.6,0.648,1.8,3.3,5.1,1.6,0.6,0.8,1.8,1.9,8.4
138,Charles Jones\jonesch01,C-PF,27,TOT,31,4,21.5,2.2,4.1,0.528,0,0,,2.2,4.1,0.528,0.528,1.3,1.9,0.69,2.3,3.6,5.9,0.8,0.7,2.5,0.8,3.5,5.6
138,Charles Jones\jonesch01,PF,27,CHI,3,0,9.7,0.7,1.3,0.5,0,0,,0.7,1.3,0.5,0.5,1.3,2,0.667,0.7,1.3,2,0.3,0,1.7,1.3,2,2.7
138,Charles Jones\jonesch01,C,27,WSB,28,4,22.8,2.3,4.4,0.528,0,0,,2.3,4.4,0.528,0.528,1.3,1.9,0.692,2.5,3.9,6.4,0.9,0.8,2.6,0.8,3.6,5.9
139,Earl Jones\jonesea01,C,24,LAL,2,0,3.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0,0,0,0.5,0,0
140,Edgar Jones\jonesed01,PF,28,TOT,44,5,17.5,3,6.3,0.473,0,0.1,0,3,6.2,0.48,0.473,1.9,2.5,0.739,1.1,2.8,3.9,0.7,0.5,0.7,1.4,2.8,7.8
140,Edgar Jones\jonesed01,PF,28,SAS,18,1,17.9,2.4,5.1,0.484,0,0.1,0,2.4,5,0.489,0.484,2.3,2.8,0.804,0.9,2.6,3.4,1,0.5,1,1.6,2.9,7.2
140,Edgar Jones\jonesed01,PF,28,CLE,26,4,17.2,3.3,7.1,0.467,0,0.1,0,3.3,7,0.475,0.467,1.6,2.3,0.683,1.3,2.9,4.2,0.4,0.4,0.4,1.3,2.7,8.2
141,Major Jones\jonesma01,PF,31,DET,47,0,8.9,1,1.9,0.552,0,0,,1,1.9,0.552,0.552,0.7,1.1,0.647,1,1.7,2.7,0.3,0.2,0.3,0.7,1.2,2.7
142,Ozell Jones\jonesoz01,C,24,SAS,67,6,13.3,1.6,2.7,0.589,0,0,0,1.6,2.7,0.592,0.589,0.5,1.2,0.398,1,2.6,3.6,0.8,0.4,0.9,0.9,2.1,3.7
143,Michael Jordan*\jordami01,SG,21,CHI,82,82,38.3,10.2,19.8,0.515,0.1,0.6,0.173,10.1,19.2,0.526,0.518,7.7,9.1,0.845,2,4.5,6.5,5.9,2.4,0.8,3.5,3.5,28.2
144,Rich Kelley\kelleri01,C,31,UTA,77,34,16.6,1.3,2.8,0.477,0,0,0,1.3,2.8,0.481,0.477,1.1,1.5,0.75,1.5,3,4.5,1.6,0.5,0.4,1.6,2.9,3.8
145,Clark Kellogg\kellocl01,PF,23,IND,77,65,31.8,7.3,14.4,0.505,0.1,0.2,0.5,7.2,14.3,0.505,0.509,3.9,5.1,0.76,2.9,6.5,9.4,3.2,1.1,0.3,3,3.2,18.6
146,Greg Kelser\kelsegr01,SF,27,IND,10,0,11.4,2.1,5.3,0.396,0,0.1,0,2.1,5.2,0.404,0.396,2,2.8,0.714,0.6,1.3,1.9,1.3,0.7,0,1.2,1.6,6.2
147,Jerome Kersey\kerseje01,SF,22,POR,77,0,12.4,2.3,4.8,0.478,0,0,0,2.3,4.8,0.482,0.478,1.5,2.4,0.646,1.2,1.4,2.7,0.8,0.6,0.4,0.9,1.9,6.1
148,Albert King\kingal01,SF,25,NJN,42,7,20.5,5.4,11,0.491,0,0.2,0,5.4,10.8,0.5,0.491,2,2.5,0.817,1.7,2.1,3.8,1.4,1,0.2,1.5,2.6,12.8
149,Bernard King*\kingbe01,SF,28,NYK,55,55,37.5,12.6,23.7,0.53,0,0.2,0.1,12.5,23.5,0.534,0.531,7.7,10,0.772,2.1,3.7,5.8,3.7,1.3,0.3,3.7,3.5,32.9
150,Reggie King\kingre01,SF,27,SEA,60,5,14.3,1.1,2.5,0.423,0,0,,1.1,2.5,0.423,0.423,0.7,1,0.695,0.7,1.3,2,0.9,0.5,0.2,0.7,1.2,2.8
151,Greg Kite\kitegr01,C,23,BOS,55,4,7.7,0.6,1.6,0.375,0,0,,0.6,1.6,0.375,0.375,0.4,0.6,0.688,0.7,0.9,1.6,0.3,0.1,0.2,0.5,1.5,1.6
152,Billy Knight\knighbi01,SF-SG,32,TOT,68,1,11.8,2.3,5.2,0.441,0.2,0.4,0.44,2.1,4.8,0.441,0.456,0.9,1.1,0.877,0.7,1,1.7,1.2,0.2,0,1,0.9,5.7
152,Billy Knight\knighbi01,SG,32,KCK,16,0,11.8,1.9,4.3,0.449,0.1,0.1,1,1.9,4.3,0.441,0.457,0.8,1,0.813,0.6,0.8,1.4,1.3,0.1,0.1,0.8,0.9,4.8
152,Billy Knight\knighbi01,SF,32,SAS,52,1,11.8,2.4,5.5,0.439,0.2,0.5,0.417,2.2,5,0.441,0.456,1,1.1,0.895,0.8,1.1,1.8,1.1,0.3,0,1.1,0.9,6
153,Joe Kopicki\kopicjo01,PF,24,DEN,42,0,7.3,1.2,2.3,0.526,0,0.1,0.667,1.1,2.2,0.522,0.537,1,1.3,0.796,0.7,1.4,2,0.7,0.3,0,0.7,1.4,3.5
154,Mitch Kupchak\kupchmi01,PF,30,LAL,58,3,12.3,2.1,4.2,0.504,0,0,,2.1,4.2,0.504,0.504,1,1.6,0.659,1.2,2,3.2,0.4,0.3,0.3,0.8,1.8,5.3
155,Tom LaGarde\lagarto01,C,29,NJN,1,0,8,0,1,0,0,0,,0,1,0,0,1,2,0.5,1,1,2,0,0,0,1,2,1
156,Bill Laimbeer\laimbbi01,C,27,DET,82,82,35.3,7.3,14.4,0.506,0,0.2,0.222,7.2,14.1,0.51,0.507,3,3.7,0.797,3.6,8.8,12.4,1.9,0.8,0.9,1.6,3.8,17.5
157,Allen Leavell\leaveal01,PG,27,HOU,42,0,12.8,2.1,5,0.421,0.2,0.9,0.216,1.9,4.1,0.465,0.44,1,1.4,0.772,0.2,0.7,0.9,2.4,0.5,0.1,1.2,1.5,5.4
158,Ronnie Lester\lestero01,PG,26,LAL,32,1,8.7,1.1,2.6,0.415,0,0,0,1.1,2.5,0.42,0.415,0.7,1,0.677,0.1,0.7,0.8,2.5,0.5,0.1,1,0.8,2.8
159,Fat Lever\leverfa01,PG,24,DEN,82,82,31.2,5.2,12,0.43,0.1,0.3,0.25,5.1,11.7,0.435,0.434,2.4,3.1,0.77,1.8,3.2,5,7.5,2.5,0.4,2.5,2.8,12.8
160,Cliff Levingston\levincl01,PF,24,ATL,74,53,27.3,3.9,7.5,0.527,0,0,0,3.9,7.4,0.529,0.527,2,3,0.653,3.1,4.5,7.6,1.4,0.9,0.9,1.8,3.1,9.8
161,Alton Lister\listeal01,C,26,MIL,81,80,25.8,4,7.4,0.538,0,0,0,4,7.4,0.539,0.538,1.9,3.2,0.588,2.7,5.3,8,1.6,0.6,2.1,2.3,3.5,9.9
162,Lewis Lloyd\lloydle01,SG,25,HOU,82,58,26,5.6,10.6,0.526,0,0.1,0.25,5.5,10.5,0.528,0.527,2,2.7,0.732,1.2,1.6,2.8,3.4,0.9,0.3,2.2,2.4,13.1
163,John Long\longjo01,SG,28,DET,66,55,27.6,6.5,13.4,0.487,0.1,0.2,0.333,6.5,13.2,0.49,0.49,1.6,1.9,0.862,1.2,1.7,2.9,2,1.1,0.2,1.5,2.1,14.7
164,Sidney Lowe\lowesi01,PG,25,TOT,21,0,9,0.5,1.3,0.37,0,0,0,0.5,1.2,0.385,0.37,0.4,0.4,1,0.2,0.6,0.8,2.4,0.5,0,0.6,1.3,1.3
164,Sidney Lowe\lowesi01,PG,25,DET,6,0,5.2,0.3,1.2,0.286,0,0,,0.3,1.2,0.286,0.286,0,0,,0,0.2,0.2,1.3,0,0,0.3,0.8,0.7
164,Sidney Lowe\lowesi01,PG,25,ATL,15,0,10.6,0.5,1.3,0.4,0,0.1,0,0.5,1.3,0.421,0.4,0.5,0.5,1,0.3,0.7,1,2.8,0.7,0,0.7,1.5,1.6
165,John Lucas\lucasjo01,PG,31,HOU,47,21,24.6,4.4,9.5,0.462,0.4,1.4,0.318,3.9,8.1,0.487,0.485,2.2,2.7,0.798,0.4,1.4,1.8,6.8,1.3,0,2.2,1.7,11.4
166,Maurice Lucas\lucasma01,PF,32,PHO,63,22,26.5,5.5,11.5,0.476,0,0.1,0,5.5,11.5,0.479,0.476,2.4,3.2,0.75,2.2,6.7,8.8,2.3,0.6,0.3,2.4,2.9,13.4
167,Kyle Macy\macyky01,PG,27,PHO,65,52,31,4.3,9,0.485,0.4,1.3,0.271,4,7.6,0.521,0.504,2,2.2,0.907,0.5,2.2,2.8,5.8,1.3,0,1.7,2,11
168,Rick Mahorn\mahorri01,PF,26,WSB,77,63,26.9,2.7,5.4,0.499,0,0,,2.7,5.4,0.499,0.499,0.9,1.4,0.683,1.9,5.9,7.9,1.6,0.8,1.4,1.7,4,6.3
169,Jeff Malone\malonje01,SG,23,WSB,76,61,34.4,8,16,0.499,0.2,0.9,0.208,7.8,15,0.517,0.505,2.8,3.3,0.844,0.8,1.9,2.7,2.4,0.7,0.1,1.4,2.3,18.9
170,Moses Malone*\malonmo01,C,29,PHI,79,79,37.4,7.6,16.3,0.469,0,0,0,7.6,16.2,0.47,0.469,9.3,11.4,0.815,4.9,8.2,13.1,1.6,0.8,1.6,3.6,2.7,24.6
171,Pace Mannion\mannipa01,SF,24,UTA,34,0,5.6,0.8,1.9,0.429,0,0,0,0.8,1.8,0.435,0.429,0.5,0.7,0.696,0.4,0.3,0.7,0.8,0.5,0.1,0.5,0.5,2.1
172,Wes Matthews\matthwe01,PG,25,CHI,78,38,19.5,2.4,4.9,0.495,0,0.2,0.125,2.4,4.7,0.511,0.497,0.8,1.1,0.694,0.2,0.7,0.9,4.5,0.9,0.2,1.6,1.7,5.7
173,Cedric Maxwell\maxwece01,SF,29,BOS,57,51,26.2,3.5,6.6,0.533,0,0,0,3.5,6.6,0.536,0.533,4.1,4.9,0.831,1.7,2.5,4.2,1.8,0.6,0.3,1.7,2.5,11.1
174,Bob McAdoo*\mcadobo01,C,33,LAL,66,0,19,4.3,8.3,0.52,0,0,0,4.3,8.3,0.521,0.52,1.8,2.5,0.753,1.2,3.3,4.5,1,0.3,0.8,1.4,2.6,10.5
175,Tim McCormick\mccorti01,C,22,SEA,78,27,20.3,3.4,6.2,0.557,0,0,0,3.4,6.2,0.558,0.557,2.4,3.4,0.715,1.9,3.2,5.1,1,0.2,0.4,1.5,2.7,9.3
176,Rodney McCray\mccraro01,SF,23,HOU,82,82,36.6,5.8,10.9,0.535,0,0.1,0,5.8,10.8,0.538,0.535,2.8,3.8,0.738,2.5,4.1,6.6,4.3,1.1,0.9,2.2,2.6,14.4
177,Scooter McCray\mccrasc01,PF,24,SEA,6,0,15.5,1,1.7,0.6,0,0,,1,1.7,0.6,0.6,0.5,0.7,0.75,1,1.8,2.8,1.2,0.2,0.5,1.7,2.2,2.5
178,Hank McDowell\mcdowha01,PF,25,HOU,34,0,3.9,0.6,1.2,0.476,0,0,0,0.6,1.2,0.488,0.476,0.2,0.3,0.7,0.2,0.4,0.6,0.3,0.1,0.1,0.2,0.6,1.4
179,Mike McGee\mcgeemi01,SF,25,LAL,76,3,15.4,4.3,8.1,0.538,0.3,0.8,0.361,4,7.3,0.557,0.556,1.2,2.1,0.588,1.3,0.9,2.2,0.9,0.5,0.1,1.1,1.9,10.2
180,Kevin McHale*\mchalke01,PF,27,BOS,79,31,33.6,7.7,13.4,0.57,0,0.1,0,7.7,13.4,0.573,0.57,4.5,5.9,0.76,2.9,6.1,9,1.8,0.4,1.5,2,3,19.8
181,Kevin McKenna\mckenke01,SG,26,NJN,29,7,18.4,2.1,4.6,0.455,0.2,0.4,0.385,1.9,4.2,0.463,0.474,1.3,1.5,0.884,0.7,1,1.7,2,1,0.2,1.1,2.2,5.7
182,Tom McMillen\mcmilto01,C,32,WSB,69,21,22.4,3.7,7.7,0.472,0,0.1,0,3.7,7.7,0.476,0.472,1.6,2,0.83,0.9,2.1,3,0.8,0.1,0.2,0.6,2.4,8.9
183,Mark McNamara\mcnamma01,C,25,TOT,45,0,6.1,0.9,1.7,0.526,0,0,,0.9,1.7,0.526,0.526,0.7,1.4,0.516,0.7,1,1.6,0.1,0.2,0.2,0.4,0.6,2.5
183,Mark McNamara\mcnamma01,C,25,SAS,12,0,5.3,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,0.8,1.5,0.5,0.6,0.8,1.4,0,0.2,0.1,0.5,0.4,2.8
183,Mark McNamara\mcnamma01,C,25,KCK,33,0,6.4,0.8,1.8,0.483,0,0,,0.8,1.8,0.483,0.483,0.7,1.3,0.523,0.7,1,1.7,0.2,0.2,0.2,0.4,0.7,2.4
184,Joe Meriweather\meriwjo01,C,31,KCK,76,4,14,1.6,3.2,0.498,0,0,0.5,1.6,3.2,0.498,0.5,1.3,1.6,0.774,1.2,2.2,3.5,0.4,0.2,0.4,0.7,2.4,4.5
185,Larry Micheaux\michela01,PF,24,TOT,57,0,9.9,1.6,2.8,0.58,0,0.1,0,1.6,2.7,0.591,0.58,0.5,0.8,0.674,1.1,1.4,2.5,0.5,0.4,0.4,0.6,1.3,3.7
185,Larry Micheaux\michela01,PF,24,MIL,18,0,9.5,0.9,1.9,0.486,0,0,,0.9,1.9,0.486,0.486,0.7,0.9,0.706,1,1.4,2.4,0.7,0.4,0.4,0.4,1.4,2.6
185,Larry Micheaux\michela01,PF,24,HOU,39,0,10.1,1.9,3.1,0.607,0,0.1,0,1.9,3.1,0.622,0.607,0.4,0.7,0.654,1.1,1.4,2.5,0.4,0.3,0.4,0.7,1.3,4.2
186,Mike Mitchell\mitchmi01,SF,29,SAS,82,82,34.8,9.5,19,0.497,0.1,0.3,0.217,9.4,18.7,0.502,0.499,3.3,4.2,0.777,1.8,3.3,5.1,1.8,0.7,0.3,1.8,2.7,22.2
187,Paul Mokeski\mokespa01,C,28,MIL,79,6,20.1,2.6,5.4,0.478,0,0,0,2.6,5.4,0.48,0.478,1,1.5,0.698,1.4,3.8,5.2,1.3,0.4,0.4,1.1,3.4,6.2
188,Sidney Moncrief*\moncrsi01,PG,27,MIL,73,72,37.5,7.7,15.9,0.483,0.1,0.5,0.273,7.6,15.5,0.489,0.487,6.2,7.5,0.828,2,3.3,5.4,5.2,1.6,0.5,2.5,2.7,21.7
189,Johnny Moore\moorejo01,PG,26,SAS,82,82,32.8,5.1,11.1,0.457,0.3,1.1,0.281,4.8,10,0.476,0.471,2.3,3,0.762,1.1,3.5,4.6,10,2.8,0.2,2.9,3,12.8
190,Jay Murphy\murphja01,PF,22,LAC,23,0,6.5,0.3,2.2,0.16,0,0,0,0.3,2.1,0.163,0.16,0.5,0.9,0.571,0.3,1.5,1.8,0.2,0,0.1,0.3,0.9,1.2
191,Larry Nance\nancela01,PF,25,PHO,61,55,36.1,8.4,14.4,0.587,0,0,0.5,8.4,14.3,0.587,0.588,3,4.2,0.709,3.2,5.6,8.8,2.6,1.4,1.7,2.2,3,19.9
192,Calvin Natt\nattca01,PF,28,DEN,78,76,34.1,8.8,16.1,0.546,0,0,0,8.8,16.1,0.547,0.546,5.7,7.2,0.793,2.7,5.1,7.8,3.1,1,0.4,2.4,2.3,23.3
193,Kenny Natt\nattke01,SG,26,TOT,8,0,3.6,0.3,0.8,0.333,0,0,,0.3,0.8,0.333,0.333,0.3,0.5,0.5,0.3,0.1,0.4,0.4,0.3,0,0.4,0.4,0.8
193,Kenny Natt\nattke01,SG,26,UTA,4,0,3.3,0.5,1.3,0.4,0,0,,0.5,1.3,0.4,0.4,0.5,1,0.5,0.3,0.3,0.5,0,0.3,0,0.8,0.5,1.5
193,Kenny Natt\nattke01,SG,26,KCK,4,0,4,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0.3,0,0.3,0.8,0.3,0,0,0.3,0
194,Ed Nealy\nealyed01,PF,24,KCK,22,0,10.2,1.2,2,0.591,0,0,,1.2,2,0.591,0.591,0.5,0.9,0.526,0.7,1.3,2,0.8,0.1,0,0.5,1.2,2.8
195,Chuck Nevitt\nevitch01,C,25,LAL,11,0,5.4,0.5,1.5,0.294,0,0,,0.5,1.5,0.294,0.294,0.2,0.7,0.25,0.5,1.4,1.8,0.3,0,1.4,0.9,1.8,1.1
196,Kurt Nimphius\nimphku01,C,26,DAL,82,40,24.5,2.4,5.3,0.452,0,0.1,0,2.4,5.2,0.458,0.452,1.3,1.7,0.771,1.7,3.3,5,2.2,0.4,1.5,1.2,3.2,6.1
197,Norm Nixon\nixonno01,PG,29,LAC,81,81,35.7,7.4,15.8,0.465,0.4,1.2,0.333,7,14.6,0.476,0.478,2.1,2.7,0.78,0.7,2,2.7,8.8,1.2,0,3.4,2.2,17.2
198,Audie Norris\norriau01,C,24,POR,78,13,14.3,1.7,3.1,0.543,0,0,0,1.7,3.1,0.55,0.543,1.7,2.6,0.665,1.2,2.1,3.2,0.6,0.5,0.4,1.3,2.8,5.1
199,Mike O'Koren\okoremi01,SF,26,NJN,43,29,26,4.5,9.1,0.494,0.2,0.5,0.381,4.3,8.7,0.5,0.504,1,1.6,0.627,1.1,2.8,3.9,2.4,0.7,0.4,1.2,2.7,10.2
200,Hakeem Olajuwon*\olajuha01,C,22,HOU,82,82,35.5,8.3,15.3,0.538,0,0,,8.3,15.3,0.538,0.538,4.1,6.7,0.613,5.4,6.5,11.9,1.4,1.2,2.7,2.9,4.2,20.6
201,Mark Olberding\olberma01,PF,28,KCK,81,62,28.1,3.3,6.5,0.502,0,0,0,3.3,6.5,0.505,0.502,3.6,4.3,0.832,1.7,4.6,6.3,3,0.7,0.1,2.3,3.7,10.2
202,Jawann Oldham\oldhaja01,C,27,CHI,63,0,15.8,1.4,3,0.464,0,0,0,1.4,3,0.466,0.464,0.5,0.8,0.68,1.3,2.5,3.7,0.5,0.2,2,0.9,2.6,3.4
203,Louis Orr\orrlo01,PF,26,NYK,79,31,31,4.7,9.7,0.486,0,0.1,0.1,4.7,9.6,0.491,0.486,3.3,4.2,0.784,2.2,2.8,4.9,1.7,1.3,0.3,1.7,2.5,12.7
204,Robert Parish*\parisro01,C,31,BOS,79,78,36.1,7,12.9,0.542,0,0,,7,12.9,0.542,0.542,3.7,5,0.743,3.3,7.3,10.6,1.6,0.7,1.3,2.4,2.8,17.6
205,Billy Paultz\paultbi01,C,36,UTA,62,0,6,0.5,1.4,0.368,0,0,,0.5,1.4,0.368,0.368,0.3,0.5,0.643,0.4,1.2,1.5,0.3,0.1,0.2,0.5,0.8,1.3
206,Jim Paxson\paxsoji02,SG,27,POR,68,57,33.1,7.5,14.5,0.514,0.1,0.6,0.154,7.4,14,0.529,0.517,2.9,3.6,0.79,1,2.3,3.3,3.9,1.5,0.1,1.6,1.7,17.9
207,John Paxson\paxsojo01,PG,24,SAS,78,1,16.1,2.5,4.9,0.509,0.1,0.4,0.294,2.4,4.5,0.53,0.522,1.1,1.3,0.84,0.2,0.6,0.9,2.8,0.6,0,1,1.5,6.2
208,Sam Perkins\perkisa01,PF,23,DAL,82,42,28.3,4.2,9,0.471,0.1,0.4,0.25,4.1,8.5,0.483,0.478,2.4,3,0.82,2.3,5.1,7.4,1.6,0.8,0.8,1.2,2.9,11
209,Jim Petersen\peterji01,PF,22,HOU,60,0,11.9,1.2,2.4,0.486,0,0,,1.2,2.4,0.486,0.486,0.8,1.1,0.758,0.7,1.7,2.5,0.5,0.2,0.5,1.2,2.1,3.2
210,Ricky Pierce\piercri01,SG,25,MIL,44,3,20,3.8,7,0.537,0,0.1,0.25,3.7,6.9,0.541,0.539,2.3,2.8,0.823,1.1,1.5,2.7,2.1,0.8,0.1,1.4,2.7,9.8
211,Charles Pittman\pittmch01,SF,26,PHO,68,3,14.7,1.6,3.3,0.471,0,0,0,1.6,3.3,0.476,0.471,1.6,2.1,0.747,1.3,2,3.3,1,0.3,0.3,1.5,2.1,4.8
212,Gary Plummer\plummga01,PF,22,GSW,66,0,10.6,1.4,3.5,0.397,0,0.1,0.25,1.4,3.5,0.399,0.399,1,1.4,0.707,0.8,1.2,2,0.4,0.2,0.2,0.8,1.9,3.8
213,David Pope\popeda01,SF,22,KCK,22,0,5.9,0.8,2.4,0.321,0,0,0,0.8,2.4,0.327,0.321,0.3,0.6,0.538,0.4,0.4,0.8,0.2,0.1,0.1,0.3,1.4,1.9
214,Ben Poquette\poquebe01,PF,29,CLE,79,6,21,2.7,5.8,0.46,0,0.2,0.176,2.6,5.6,0.47,0.463,1.4,1.7,0.796,1.9,4.1,6,1,0.6,0.7,0.9,2.8,6.7
215,Paul Pressey\presspa01,SF,26,MIL,80,80,36,6,11.6,0.517,0.1,0.3,0.35,5.9,11.4,0.521,0.521,4,5.2,0.758,1.9,3.5,5.4,6.8,1.6,0.7,3.1,3.2,16.1
216,Kurt Rambis\rambiku01,PF,26,LAL,82,46,19.7,2.2,4,0.554,0,0,,2.2,4,0.554,0.554,0.8,1.3,0.66,2,4.4,6.4,0.8,1,0.6,1.2,2.6,5.2
217,Kelvin Ransey\ranseke01,PG,26,NJN,81,29,20.9,3.7,8.1,0.459,0,0.1,0.182,3.7,7.9,0.463,0.46,1.5,1.8,0.859,0.5,1.1,1.6,4.4,1.1,0.1,1.4,1.7,8.9
218,Leo Rautins\rautile01,SF,24,ATL,4,0,3,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0.3,0.3,0.5,0.8,0,0,0.3,0.8,0
219,Robert Reid\reidro01,SF,29,HOU,82,0,21.5,3.8,7.9,0.481,0,0.2,0.063,3.8,7.7,0.492,0.482,1.1,1.5,0.698,1,2.3,3.3,2.1,0.6,0.3,1.2,2.4,8.7
